"year","Value.Q","Value.E","diff","mean","pdiff","stat"
1981,1100,1100,0,1100,0,"oct_max_daily_sw"
1982,943,943,0,943,0,"oct_max_daily_sw"
1983,1020,1020,0,1020,0,"oct_max_daily_sw"
1984,940,940,0,940,0,"oct_max_daily_sw"
1985,1480,1480,0,1480,0,"oct_max_daily_sw"
1986,2650,2650,0,2650,0,"oct_max_daily_sw"
1987,2080,2080,0,2080,0,"oct_max_daily_sw"
1988,1280,1280,0,1280,0,"oct_max_daily_sw"
1989,877,877,0,877,0,"oct_max_daily_sw"
1990,999,999,0,999,0,"oct_max_daily_sw"
1991,1680,1680,0,1680,0,"oct_max_daily_sw"
1992,1380,1380,0,1380,0,"oct_max_daily_sw"
1993,1170,1170,0,1170,0,"oct_max_daily_sw"
1994,1770,1770,0,1770,0,"oct_max_daily_sw"
1995,967,967,0,967,0,"oct_max_daily_sw"
1996,1130,1130,0,1130,0,"oct_max_daily_sw"
1997,1050,1050,0,1050,0,"oct_max_daily_sw"
1998,861,861,0,861,0,"oct_max_daily_sw"
1999,895,895,0,895,0,"oct_max_daily_sw"
2000,2100,2100,0,2100,0,"oct_max_daily_sw"
2001,1450,1450,0,1450,0,"oct_max_daily_sw"
2002,1250,1250,0,1250,0,"oct_max_daily_sw"
2003,1400,1400,0,1400,0,"oct_max_daily_sw"
2004,1170,1170,0,1170,0,"oct_max_daily_sw"
2005,1320,1320,0,1320,0,"oct_max_daily_sw"
2006,1650,1650,0,1650,0,"oct_max_daily_sw"
2007,1540,1540,0,1540,0,"oct_max_daily_sw"
2008,1520,1520,0,1520,0,"oct_max_daily_sw"
2009,1800,1800,0,1800,0,"oct_max_daily_sw"
2010,987,987,0,987,0,"oct_max_daily_sw"
2011,1380,1380,0,1380,0,"oct_max_daily_sw"
2012,1170,1170,0,1170,0,"oct_max_daily_sw"
2013,1180,1180,0,1180,0,"oct_max_daily_sw"
2014,1410,1410,0,1410,0,"oct_max_daily_sw"
2015,1630,1630,0,1630,0,"oct_max_daily_sw"
1966,617,617,0,617,0,"nov_max_daily_sw"
1967,680,680,0,680,0,"nov_max_daily_sw"
1968,793,793,0,793,0,"nov_max_daily_sw"
1969,742,742,0,742,0,"nov_max_daily_sw"
1970,1040,1040,0,1040,0,"nov_max_daily_sw"
1971,340,340,0,340,0,"nov_max_daily_sw"
1972,762,762,0,762,0,"nov_max_daily_sw"
1973,629,629,0,629,0,"nov_max_daily_sw"
1974,1090,1090,0,1090,0,"nov_max_daily_sw"
1975,425,425,0,425,0,"nov_max_daily_sw"
1976,651,651,0,651,0,"nov_max_daily_sw"
1977,614,614,0,614,0,"nov_max_daily_sw"
1978,934,934,0,934,0,"nov_max_daily_sw"
1979,719,719,0,719,0,"nov_max_daily_sw"
1980,1020,1020,0,1020,0,"nov_max_daily_sw"
1981,809,809,0,809,0,"nov_max_daily_sw"
1982,620,620,0,620,0,"nov_max_daily_sw"
1983,574,574,0,574,0,"nov_max_daily_sw"
1984,592,592,0,592,0,"nov_max_daily_sw"
1985,567,567,0,567,0,"nov_max_daily_sw"
1986,1080,1080,0,1080,0,"nov_max_daily_sw"
1987,851,851,0,851,0,"nov_max_daily_sw"
1988,628,628,0,628,0,"nov_max_daily_sw"
1989,550,550,0,550,0,"nov_max_daily_sw"
1990,565,565,0,565,0,"nov_max_daily_sw"
1991,635,635,0,635,0,"nov_max_daily_sw"
1992,690,690,0,690,0,"nov_max_daily_sw"
1993,953,953,0,953,0,"nov_max_daily_sw"
1994,885,885,0,885,0,"nov_max_daily_sw"
1995,505,505,0,505,0,"nov_max_daily_sw"
1996,520,520,0,520,0,"nov_max_daily_sw"
1997,630,630,0,630,0,"nov_max_daily_sw"
1998,696,696,0,696,0,"nov_max_daily_sw"
1999,600,600,0,600,0,"nov_max_daily_sw"
2000,830,830,0,830,0,"nov_max_daily_sw"
2001,618,618,0,618,0,"nov_max_daily_sw"
2002,816,816,0,816,0,"nov_max_daily_sw"
2003,735,735,0,735,0,"nov_max_daily_sw"
2004,807,807,0,807,0,"nov_max_daily_sw"
2005,832,832,0,832,0,"nov_max_daily_sw"
2006,666,666,0,666,0,"nov_max_daily_sw"
2007,966,966,0,966,0,"nov_max_daily_sw"
2008,627,627,0,627,0,"nov_max_daily_sw"
2009,863,863,0,863,0,"nov_max_daily_sw"
2010,667,667,0,667,0,"nov_max_daily_sw"
2011,790,790,0,790,0,"nov_max_daily_sw"
2012,500,500,0,500,0,"nov_max_daily_sw"
2013,1020,1020,0,1020,0,"nov_max_daily_sw"
2014,859,859,0,859,0,"nov_max_daily_sw"
2015,905,905,0,905,0,"nov_max_daily_sw"
1966,419,419,0,419,0,"dec_max_daily_sw"
1967,331,331,0,331,0,"dec_max_daily_sw"
1968,388,388,0,388,0,"dec_max_daily_sw"
1969,411,411,0,411,0,"dec_max_daily_sw"
1970,439,439,0,439,0,"dec_max_daily_sw"
1971,261,261,0,261,0,"dec_max_daily_sw"
1972,317,317,0,317,0,"dec_max_daily_sw"
1973,294,294,0,294,0,"dec_max_daily_sw"
1974,345,345,0,345,0,"dec_max_daily_sw"
1975,354,354,0,354,0,"dec_max_daily_sw"
1976,408,408,0,408,0,"dec_max_daily_sw"
1977,343,343,0,343,0,"dec_max_daily_sw"
1978,413,413,0,413,0,"dec_max_daily_sw"
1979,382,382,0,382,0,"dec_max_daily_sw"
1980,405,405,0,405,0,"dec_max_daily_sw"
1981,410,410,0,410,0,"dec_max_daily_sw"
1982,380,380,0,380,0,"dec_max_daily_sw"
1983,292,292,0,292,0,"dec_max_daily_sw"
1984,403,403,0,403,0,"dec_max_daily_sw"
1985,390,390,0,390,0,"dec_max_daily_sw"
1986,723,723,0,723,0,"dec_max_daily_sw"
1987,620,620,0,620,0,"dec_max_daily_sw"
1988,520,520,0,520,0,"dec_max_daily_sw"
1989,419,419,0,419,0,"dec_max_daily_sw"
1990,374,374,0,374,0,"dec_max_daily_sw"
1991,500,500,0,500,0,"dec_max_daily_sw"
1992,499,499,0,499,0,"dec_max_daily_sw"
1993,476,476,0,476,0,"dec_max_daily_sw"
1994,310,310,0,310,0,"dec_max_daily_sw"
1995,393,393,0,393,0,"dec_max_daily_sw"
1996,380,380,0,380,0,"dec_max_daily_sw"
1997,390,390,0,390,0,"dec_max_daily_sw"
1998,357,357,0,357,0,"dec_max_daily_sw"
1999,382,382,0,382,0,"dec_max_daily_sw"
2000,410,410,0,410,0,"dec_max_daily_sw"
2001,482,482,0,482,0,"dec_max_daily_sw"
2002,550,550,0,550,0,"dec_max_daily_sw"
2003,492,492,0,492,0,"dec_max_daily_sw"
2004,600,600,0,600,0,"dec_max_daily_sw"
2005,588,588,0,588,0,"dec_max_daily_sw"
2006,492,492,0,492,0,"dec_max_daily_sw"
2007,495,495,0,495,0,"dec_max_daily_sw"
2008,516,516,0,516,0,"dec_max_daily_sw"
2009,365,365,0,365,0,"dec_max_daily_sw"
2010,409,409,0,409,0,"dec_max_daily_sw"
2011,386,386,0,386,0,"dec_max_daily_sw"
2012,351,351,0,351,0,"dec_max_daily_sw"
2013,475,475,0,475,0,"dec_max_daily_sw"
2014,598,598,0,598,0,"dec_max_daily_sw"
2015,385,385,0,385,0,"dec_max_daily_sw"
1966,171.967741935484,171.967741935484,1.4210854715202e-13,171.967741935484,8.26367466087529e-16,"jan_mean_daily_sw"
1967,317.516129032258,317.516129032258,-5.6843418860808e-14,317.516129032258,1.79025295609575e-16,"jan_mean_daily_sw"
1968,255.161290322581,255.161290322581,3.69482222595252e-13,255.161290322581,1.44803399500035e-15,"jan_mean_daily_sw"
1969,222.516129032258,222.516129032258,-8.5265128291212e-14,222.516129032258,3.83186282549663e-16,"jan_mean_daily_sw"
1970,271.903225806452,271.903225806452,3.97903932025656e-13,271.903225806452,1.46340276341148e-15,"jan_mean_daily_sw"
1971,240.677419354839,240.677419354839,2.8421709430404e-13,240.677419354839,1.18090469419987e-15,"jan_mean_daily_sw"
1972,187.741935483871,187.741935483871,2.8421709430404e-14,187.741935483871,1.51387112086344e-16,"jan_mean_daily_sw"
1973,216.161290322581,216.161290322581,3.69482222595252e-13,216.161290322581,1.70928949417293e-15,"jan_mean_daily_sw"
1974,204.096774193548,204.096774193548,-3.97903932025656e-13,204.096774193548,1.94958462032485e-15,"jan_mean_daily_sw"
1975,256.41935483871,256.41935483871,2.8421709430404e-13,256.41935483871,1.10840733720282e-15,"jan_mean_daily_sw"
1976,274.870967741935,274.870967741935,-5.11590769747272e-13,274.870967741935,1.86120336370912e-15,"jan_mean_daily_sw"
1977,329.387096774194,329.387096774194,4.54747350886464e-13,329.387096774194,1.38058641440411e-15,"jan_mean_daily_sw"
1978,266,266,0,266,0,"jan_mean_daily_sw"
1979,271.354838709677,271.354838709677,-4.54747350886464e-13,271.354838709677,1.6758402136805e-15,"jan_mean_daily_sw"
1980,299.58064516129,299.58064516129,-2.8421709430404e-13,299.58064516129,9.48716477164342e-16,"jan_mean_daily_sw"
1981,314.903225806452,314.903225806452,3.97903932025656e-13,314.903225806452,1.26357528096654e-15,"jan_mean_daily_sw"
1982,258.838709677419,258.838709677419,-3.41060513164848e-13,258.838709677419,1.31765651895692e-15,"jan_mean_daily_sw"
1983,272.935483870968,272.935483870968,2.8421709430404e-13,272.935483870968,1.04133434859062e-15,"jan_mean_daily_sw"
1984,187.129032258065,187.129032258065,4.83169060316868e-13,187.129032258065,2.58201014821977e-15,"jan_mean_daily_sw"
1985,219.903225806452,219.903225806452,3.97903932025656e-13,219.903225806452,1.80945018230825e-15,"jan_mean_daily_sw"
1986,284.58064516129,284.58064516129,-2.8421709430404e-13,284.58064516129,9.98722503222087e-16,"jan_mean_daily_sw"
1987,378.161290322581,378.161290322581,3.41060513164848e-13,378.161290322581,9.018916581174e-16,"jan_mean_daily_sw"
1988,411.41935483871,411.41935483871,2.8421709430404e-13,411.41935483871,6.90820912923415e-16,"jan_mean_daily_sw"
1989,430.612903225806,430.612903225806,-4.54747350886464e-13,430.612903225806,1.05604673589635e-15,"jan_mean_daily_sw"
1990,261.967741935484,261.967741935484,1.70530256582424e-13,261.967741935484,6.50958989540099e-16,"jan_mean_daily_sw"
1991,270.806451612903,270.806451612903,-2.27373675443232e-13,270.806451612903,8.39616907533079e-16,"jan_mean_daily_sw"
1992,353.258064516129,353.258064516129,0,353.258064516129,0,"jan_mean_daily_sw"
1993,317.032258064516,317.032258064516,-1.70530256582424e-13,317.032258064516,5.37895599720711e-16,"jan_mean_daily_sw"
1994,249.870967741935,249.870967741935,-4.83169060316868e-13,249.870967741935,1.93367426669545e-15,"jan_mean_daily_sw"
1995,255.193548387097,255.193548387097,2.27373675443232e-13,255.193548387097,8.90985202722815e-16,"jan_mean_daily_sw"
1996,254.096774193548,254.096774193548,-3.97903932025656e-13,254.096774193548,1.56595428371148e-15,"jan_mean_daily_sw"
1997,254.516129032258,254.516129032258,-8.5265128291212e-14,254.516129032258,3.35008742335561e-16,"jan_mean_daily_sw"
1998,221.774193548387,221.774193548387,-1.13686837721616e-13,221.774193548387,5.12624286453832e-16,"jan_mean_daily_sw"
1999,248.870967741935,248.870967741935,-4.83169060316868e-13,248.870967741935,1.94144405312028e-15,"jan_mean_daily_sw"
2000,273.483870967742,273.483870967742,5.6843418860808e-14,273.483870967742,2.07849255093778e-16,"jan_mean_daily_sw"
2001,331,331,0,331,0,"jan_mean_daily_sw"
2002,393.41935483871,393.41935483871,2.8421709430404e-13,393.41935483871,7.22427838916468e-16,"jan_mean_daily_sw"
2003,366.096774193548,366.096774193548,-3.97903932025656e-13,366.096774193548,1.0868818303635e-15,"jan_mean_daily_sw"
2004,315.064516129032,315.064516129032,-2.8421709430404e-13,315.064516129032,9.02091729643212e-16,"jan_mean_daily_sw"
2005,340.161290322581,340.161290322581,3.41060513164848e-13,340.161290322581,1.00264351902421e-15,"jan_mean_daily_sw"
2006,339.064516129032,339.064516129032,-2.8421709430404e-13,339.064516129032,8.38238980441941e-16,"jan_mean_daily_sw"
2007,374.516129032258,374.516129032258,-5.6843418860808e-14,374.516129032258,1.51778293254526e-16,"jan_mean_daily_sw"
2008,396.806451612903,396.806451612903,-2.27373675443232e-13,396.806451612903,5.73009018676546e-16,"jan_mean_daily_sw"
2009,373.677419354839,373.677419354839,2.8421709430404e-13,373.677419354839,7.60594779301212e-16,"jan_mean_daily_sw"
2010,401.741935483871,401.741935483871,0,401.741935483871,0,"jan_mean_daily_sw"
2011,300.870967741935,300.870967741935,-5.11590769747272e-13,300.870967741935,1.70036601931655e-15,"jan_mean_daily_sw"
2012,314.58064516129,314.58064516129,-2.8421709430404e-13,314.58064516129,9.03479278448036e-16,"jan_mean_daily_sw"
2013,306.129032258065,306.129032258065,5.11590769747272e-13,306.129032258065,1.67116057557065e-15,"jan_mean_daily_sw"
2014,343.354838709677,343.354838709677,-4.54747350886464e-13,343.354838709677,1.3244238892785e-15,"jan_mean_daily_sw"
2015,359.903225806452,359.903225806452,3.97903932025656e-13,359.903225806452,1.10558590058218e-15,"jan_mean_daily_sw"
1966,139.678571428571,139.678571428571,-4.2632564145606e-13,139.678571428571,3.05219073402447e-15,"feb_mean_daily_sw"
1967,274.928571428571,274.928571428571,-4.54747350886464e-13,274.928571428571,1.65405635552364e-15,"feb_mean_daily_sw"
1968,233.793103448276,233.793103448276,1.4210854715202e-13,233.793103448276,6.07838918496841e-16,"feb_mean_daily_sw"
1969,175.464285714286,175.464285714286,2.8421709430404e-13,175.464285714286,1.61980025249605e-15,"feb_mean_daily_sw"
1970,220.75,220.75,0,220.75,0,"feb_mean_daily_sw"
1971,217.535714285714,217.535714285714,-2.8421709430404e-13,217.535714285714,1.30653072410329e-15,"feb_mean_daily_sw"
1972,160.103448275862,160.103448275862,-5.6843418860808e-14,160.103448275862,3.55041814982432e-16,"feb_mean_daily_sw"
1973,173.107142857143,173.107142857143,1.4210854715202e-13,173.107142857143,8.20928269085323e-16,"feb_mean_daily_sw"
1974,183.178571428571,183.178571428571,-4.2632564145606e-13,183.178571428571,2.32737725887497e-15,"feb_mean_daily_sw"
1975,239.107142857143,239.107142857143,1.4210854715202e-13,239.107142857143,5.94329995557365e-16,"feb_mean_daily_sw"
1976,254.241379310345,254.241379310345,1.70530256582424e-13,254.241379310345,6.70741549015366e-16,"feb_mean_daily_sw"
1977,297.892857142857,297.892857142857,-1.70530256582424e-13,297.892857142857,5.72455003513712e-16,"feb_mean_daily_sw"
1978,236.607142857143,236.607142857143,1.4210854715202e-13,236.607142857143,6.00609708717971e-16,"feb_mean_daily_sw"
1979,212.928571428571,212.928571428571,-4.2632564145606e-13,212.928571428571,2.00220026178626e-15,"feb_mean_daily_sw"
1980,294.379310344828,294.379310344828,4.54747350886464e-13,294.379310344828,1.54476668334397e-15,"feb_mean_daily_sw"
1981,282.821428571429,282.821428571429,4.54747350886464e-13,282.821428571429,1.60789567177939e-15,"feb_mean_daily_sw"
1982,170.285714285714,170.285714285714,-2.8421709430404e-13,170.285714285714,1.66906011755728e-15,"feb_mean_daily_sw"
1983,205.714285714286,205.714285714286,2.8421709430404e-13,205.714285714286,1.38161087508908e-15,"feb_mean_daily_sw"
1984,217.068965517241,217.068965517241,-3.69482222595252e-13,217.068965517241,1.70214208979544e-15,"feb_mean_daily_sw"
1985,190.964285714286,190.964285714286,2.8421709430404e-13,190.964285714286,1.48832590995196e-15,"feb_mean_daily_sw"
1986,232.392857142857,232.392857142857,-1.4210854715202e-13,232.392857142857,6.11501355502776e-16,"feb_mean_daily_sw"
1987,319,319,0,319,0,"feb_mean_daily_sw"
1988,318.827586206897,318.827586206897,4.54747350886464e-13,318.827586206897,1.42631118058701e-15,"feb_mean_daily_sw"
1989,290.25,290.25,0,290.25,0,"feb_mean_daily_sw"
1990,213.321428571429,213.321428571429,4.2632564145606e-13,213.321428571429,1.99851296848647e-15,"feb_mean_daily_sw"
1991,266.857142857143,266.857142857143,1.70530256582424e-13,266.857142857143,6.39032010747842e-16,"feb_mean_daily_sw"
1992,307.965517241379,307.965517241379,-2.8421709430404e-13,307.965517241379,9.22886097281062e-16,"feb_mean_daily_sw"
1993,309.714285714286,309.714285714286,2.8421709430404e-13,309.714285714286,9.17675119985369e-16,"feb_mean_daily_sw"
1994,176.285714285714,176.285714285714,-2.8421709430404e-13,176.285714285714,1.61225256088191e-15,"feb_mean_daily_sw"
1995,239.107142857143,239.107142857143,1.4210854715202e-13,239.107142857143,5.94329995557365e-16,"feb_mean_daily_sw"
1996,229.344827586207,229.344827586207,1.13686837721616e-13,229.344827586207,4.95702645305497e-16,"feb_mean_daily_sw"
1997,231.142857142857,231.142857142857,-1.4210854715202e-13,231.142857142857,6.1480830041047e-16,"feb_mean_daily_sw"
1998,219.535714285714,219.535714285714,-2.8421709430404e-13,219.535714285714,1.29462805279211e-15,"feb_mean_daily_sw"
1999,215.857142857143,215.857142857143,1.4210854715202e-13,215.857142857143,6.58345354112601e-16,"feb_mean_daily_sw"
2000,262.965517241379,262.965517241379,-2.8421709430404e-13,262.965517241379,1.08081507144206e-15,"feb_mean_daily_sw"
2001,321.321428571429,321.321428571429,4.54747350886464e-13,321.321428571429,1.41524128318562e-15,"feb_mean_daily_sw"
2002,315.142857142857,315.142857142857,-1.70530256582424e-13,315.142857142857,5.41120487795543e-16,"feb_mean_daily_sw"
2003,327.285714285714,327.285714285714,-2.8421709430404e-13,327.285714285714,8.68406660902785e-16,"feb_mean_daily_sw"
2004,289.655172413793,289.655172413793,-5.6843418860808e-14,289.655172413793,1.96245136543266e-16,"feb_mean_daily_sw"
2005,287.714285714286,287.714285714286,2.8421709430404e-13,287.714285714286,9.87844915654558e-16,"feb_mean_daily_sw"
2006,309.5,309.5,0,309.5,0,"feb_mean_daily_sw"
2007,339.821428571429,339.821428571429,4.54747350886464e-13,339.821428571429,1.33819504202007e-15,"feb_mean_daily_sw"
2008,322.620689655172,322.620689655172,-4.54747350886464e-13,322.620689655172,1.40954181014402e-15,"feb_mean_daily_sw"
2009,342.857142857143,342.857142857143,1.70530256582424e-13,342.857142857143,4.9737991503207e-16,"feb_mean_daily_sw"
2010,388.357142857143,388.357142857143,1.70530256582424e-13,388.357142857143,4.39106785387886e-16,"feb_mean_daily_sw"
2011,272.464285714286,272.464285714286,2.8421709430404e-13,272.464285714286,1.04313522617815e-15,"feb_mean_daily_sw"
2012,293.137931034483,293.137931034483,2.8421709430404e-13,293.137931034483,9.695677843568e-16,"feb_mean_daily_sw"
2013,324.071428571429,324.071428571429,4.54747350886464e-13,324.071428571429,1.40323185197498e-15,"feb_mean_daily_sw"
2014,289.571428571429,289.571428571429,4.54747350886464e-13,289.571428571429,1.57041512392957e-15,"feb_mean_daily_sw"
2015,344.25,344.25,0,344.25,0,"feb_mean_daily_sw"
1966,127.548387096774,127.548387096774,-1.98951966012828e-13,127.548387096774,1.55981561618555e-15,"mar_mean_daily_sw"
1967,237.096774193548,237.096774193548,-3.97903932025656e-13,237.096774193548,1.67823427112862e-15,"mar_mean_daily_sw"
1968,216,216,0,216,0,"mar_mean_daily_sw"
1969,165.387096774194,165.387096774194,4.54747350886464e-13,165.387096774194,2.74959389067298e-15,"mar_mean_daily_sw"
1970,209.41935483871,209.41935483871,3.41060513164848e-13,209.41935483871,1.62860072521723e-15,"mar_mean_daily_sw"
1971,189.677419354839,189.677419354839,2.8421709430404e-13,189.677419354839,1.49842345636484e-15,"mar_mean_daily_sw"
1972,160.516129032258,160.516129032258,-8.5265128291212e-14,160.516129032258,5.31193524322261e-16,"mar_mean_daily_sw"
1973,160.41935483871,160.41935483871,3.41060513164848e-13,160.41935483871,2.12605588339237e-15,"mar_mean_daily_sw"
1974,164.903225806452,164.903225806452,3.97903932025656e-13,164.903225806452,2.41295420438093e-15,"mar_mean_daily_sw"
1975,204.677419354839,204.677419354839,2.8421709430404e-13,204.677419354839,1.38860991700949e-15,"mar_mean_daily_sw"
1976,232.451612903226,232.451612903226,1.98951966012828e-13,232.451612903226,8.55885504634703e-16,"mar_mean_daily_sw"
1977,246.612903225806,246.612903225806,-4.54747350886464e-13,246.612903225806,1.84397225343105e-15,"mar_mean_daily_sw"
1978,213.806451612903,213.806451612903,-2.27373675443232e-13,213.806451612903,1.06345563348524e-15,"mar_mean_daily_sw"
1979,229.41935483871,229.41935483871,3.41060513164848e-13,229.41935483871,1.4866248464722e-15,"mar_mean_daily_sw"
1980,268.483870967742,268.483870967742,5.6843418860808e-14,268.483870967742,2.11720051025477e-16,"mar_mean_daily_sw"
1981,257.483870967742,257.483870967742,5.6843418860808e-14,257.483870967742,2.20764969266481e-16,"mar_mean_daily_sw"
1982,160.064516129032,160.064516129032,-2.55795384873636e-13,160.064516129032,1.59807676966601e-15,"mar_mean_daily_sw"
1983,199.870967741935,199.870967741935,-4.83169060316868e-13,199.870967741935,2.41740491766025e-15,"mar_mean_daily_sw"
1984,228.258064516129,228.258064516129,-2.8421709430404e-14,228.258064516129,1.24515685746541e-16,"mar_mean_daily_sw"
1985,186.645161290323,186.645161290323,3.97903932025656e-13,186.645161290323,2.13187381486266e-15,"mar_mean_daily_sw"
1986,217.064516129032,217.064516129032,-2.55795384873636e-13,217.064516129032,1.17843021713222e-15,"mar_mean_daily_sw"
1987,277.354838709677,277.354838709677,-4.54747350886464e-13,277.354838709677,1.63958686642014e-15,"mar_mean_daily_sw"
1988,273.516129032258,273.516129032258,-5.6843418860808e-14,273.516129032258,2.0782474167768e-16,"mar_mean_daily_sw"
1989,195.838709677419,195.838709677419,-3.69482222595252e-13,195.838709677419,1.88666593649363e-15,"mar_mean_daily_sw"
1990,225.41935483871,225.41935483871,3.41060513164848e-13,225.41935483871,1.51300456612912e-15,"mar_mean_daily_sw"
1991,243.645161290323,243.645161290323,3.97903932025656e-13,243.645161290323,1.63312880879059e-15,"mar_mean_daily_sw"
1992,316.677419354839,316.677419354839,2.8421709430404e-13,316.677419354839,8.97497190936665e-16,"mar_mean_daily_sw"
1993,280.806451612903,280.806451612903,-2.27373675443232e-13,280.806451612903,8.09716707494566e-16,"mar_mean_daily_sw"
1994,176.709677419355,176.709677419355,1.4210854715202e-13,176.709677419355,8.04192216449912e-16,"mar_mean_daily_sw"
1995,266.322580645161,266.322580645161,-2.8421709430404e-13,266.322580645161,1.06719112444589e-15,"mar_mean_daily_sw"
1996,229.322580645161,229.322580645161,-2.8421709430404e-13,229.322580645161,1.23937683547971e-15,"mar_mean_daily_sw"
1997,192.193548387097,192.193548387097,2.27373675443232e-13,192.193548387097,1.1830453069386e-15,"mar_mean_daily_sw"
1998,208.935483870968,208.935483870968,2.55795384873636e-13,208.935483870968,1.22427928533005e-15,"mar_mean_daily_sw"
1999,198,198,0,198,0,"mar_mean_daily_sw"
2000,257.645161290323,257.645161290323,4.54747350886464e-13,257.645161290323,1.7650141326506e-15,"mar_mean_daily_sw"
2001,276.903225806452,276.903225806452,3.97903932025656e-13,276.903225806452,1.43697831929116e-15,"mar_mean_daily_sw"
2002,253.41935483871,253.41935483871,3.41060513164848e-13,253.41935483871,1.34583450968817e-15,"mar_mean_daily_sw"
2003,309.516129032258,309.516129032258,-5.6843418860808e-14,309.516129032258,1.8365252576186e-16,"mar_mean_daily_sw"
2004,265.548387096774,265.548387096774,-2.27373675443232e-13,265.548387096774,8.56241975065622e-16,"mar_mean_daily_sw"
2005,260.870967741935,260.870967741935,-5.11590769747272e-13,260.870967741935,1.96108740721719e-15,"mar_mean_daily_sw"
2006,303.451612903226,303.451612903226,2.27373675443232e-13,303.451612903226,7.49291372248346e-16,"mar_mean_daily_sw"
2007,308.645161290323,308.645161290323,4.54747350886464e-13,308.645161290323,1.47336620793064e-15,"mar_mean_daily_sw"
2008,284.967741935484,284.967741935484,1.70530256582424e-13,284.967741935484,5.98419510307352e-16,"mar_mean_daily_sw"
2009,317.516129032258,317.516129032258,-5.6843418860808e-14,317.516129032258,1.79025295609575e-16,"mar_mean_daily_sw"
2010,369.064516129032,369.064516129032,-2.8421709430404e-13,369.064516129032,7.70101383045647e-16,"mar_mean_daily_sw"
2011,247.612903225806,247.612903225806,-4.54747350886464e-13,247.612903225806,1.8365252576186e-15,"mar_mean_daily_sw"
2012,271.41935483871,271.41935483871,2.8421709430404e-13,271.41935483871,1.04715116750954e-15,"mar_mean_daily_sw"
2013,304.193548387097,304.193548387097,2.27373675443232e-13,304.193548387097,7.47463832316033e-16,"mar_mean_daily_sw"
2014,265.064516129032,265.064516129032,-2.8421709430404e-13,265.064516129032,1.07225628859988e-15,"mar_mean_daily_sw"
2015,309.935483870968,309.935483870968,2.8421709430404e-13,309.935483870968,9.17020183537181e-16,"mar_mean_daily_sw"
1966,167.066666666667,167.066666666667,3.41060513164848e-13,167.066666666667,2.04146356642966e-15,"apr_mean_daily_sw"
1967,224.933333333333,224.933333333333,-3.41060513164848e-13,224.933333333333,1.51627376925688e-15,"apr_mean_daily_sw"
1968,224.566666666667,224.566666666667,3.41060513164848e-13,224.566666666667,1.51874950199576e-15,"apr_mean_daily_sw"
1969,248.233333333333,248.233333333333,-3.12638803734444e-13,248.233333333333,1.2594553661922e-15,"apr_mean_daily_sw"
1970,253.733333333333,253.733333333333,-3.12638803734444e-13,253.733333333333,1.23215503311e-15,"apr_mean_daily_sw"
1971,251.666666666667,251.666666666667,3.41060513164848e-13,251.666666666667,1.35520733707887e-15,"apr_mean_daily_sw"
1972,178.5,178.5,0,178.5,0,"apr_mean_daily_sw"
1973,307.533333333333,307.533333333333,-3.41060513164848e-13,307.533333333333,1.10901966127742e-15,"apr_mean_daily_sw"
1974,176.633333333333,176.633333333333,-3.12638803734444e-13,176.633333333333,1.76998756596213e-15,"apr_mean_daily_sw"
1975,241.366666666667,241.366666666667,3.12638803734444e-13,241.366666666667,1.29528574948672e-15,"apr_mean_daily_sw"
1976,259.266666666667,259.266666666667,3.41060513164848e-13,259.266666666667,1.3154815370205e-15,"apr_mean_daily_sw"
1977,258.033333333333,258.033333333333,-3.41060513164848e-13,258.033333333333,1.3217692022924e-15,"apr_mean_daily_sw"
1978,228.166666666667,228.166666666667,3.41060513164848e-13,228.166666666667,1.49478676332293e-15,"apr_mean_daily_sw"
1979,228.2,228.2,0,228.2,0,"apr_mean_daily_sw"
1980,266.133333333333,266.133333333333,-3.41060513164848e-13,266.133333333333,1.28154000437694e-15,"apr_mean_daily_sw"
1981,251.6,251.6,0,251.6,0,"apr_mean_daily_sw"
1982,171.2,171.2,0,171.2,0,"apr_mean_daily_sw"
1983,200.2,200.2,0,200.2,0,"apr_mean_daily_sw"
1984,270.833333333333,270.833333333333,-3.41060513164848e-13,270.833333333333,1.25930035630098e-15,"apr_mean_daily_sw"
1985,207.433333333333,207.433333333333,-3.41060513164848e-13,207.433333333333,1.64419337858677e-15,"apr_mean_daily_sw"
1986,259.133333333333,259.133333333333,-3.41060513164848e-13,259.133333333333,1.316158399144e-15,"apr_mean_daily_sw"
1987,283.7,283.7,0,283.7,0,"apr_mean_daily_sw"
1988,299.9,299.9,0,299.9,0,"apr_mean_daily_sw"
1989,812.166666666667,812.166666666667,3.41060513164848e-13,812.166666666667,4.19939068128276e-16,"apr_mean_daily_sw"
1990,284.8,284.8,0,284.8,0,"apr_mean_daily_sw"
1991,410.8,410.8,0,410.8,0,"apr_mean_daily_sw"
1992,412.9,412.9,0,412.9,0,"apr_mean_daily_sw"
1993,385.966666666667,385.966666666667,3.41060513164848e-13,385.966666666667,8.83652767505436e-16,"apr_mean_daily_sw"
1994,399.9,399.9,0,399.9,0,"apr_mean_daily_sw"
1995,416.666666666667,416.666666666667,3.41060513164848e-13,416.666666666667,8.18545231595635e-16,"apr_mean_daily_sw"
1996,287.433333333333,287.433333333333,-3.41060513164848e-13,287.433333333333,1.18657258436106e-15,"apr_mean_daily_sw"
1997,230.2,230.2,0,230.2,0,"apr_mean_daily_sw"
