"year","Value.Q","Value.E","diff","mean","pdiff","stat"
2007,1657.452,1657.45161290323,0.000387096774147722,1657.45180645161,2.33549339197044e-07,"may_mean_daily_sw"
2008,2151.516,2151.51612903226,-0.000129032257973449,2151.51606451613,5.99727141718871e-08,"may_mean_daily_sw"
2009,2043.29,2043.29032258065,-0.000322580645160997,2043.29016129032,1.57873145612021e-07,"may_mean_daily_sw"
2010,1498.452,1498.45161290323,0.000387096774147722,1498.45180645161,2.58331147175417e-07,"may_mean_daily_sw"
2011,1818.613,1818.61290322581,9.67741937074607e-05,1818.6129516129,5.32131884476204e-08,"may_mean_daily_sw"
2012,1262.613,1262.61290322581,9.67741937074607e-05,1262.6129516129,7.66459694428432e-08,"may_mean_daily_sw"
2013,1526.516,1526.51612903226,-0.000129032257973449,1526.51606451613,8.4527284692775e-08,"may_mean_daily_sw"
2014,2620.935,2620.93548387097,-0.000483870967855182,2620.93524193548,1.84617673917749e-07,"may_mean_daily_sw"
2015,2422.871,2422.87096774194,3.22580644933623e-05,2422.87098387097,1.33139835790283e-08,"may_mean_daily_sw"
1966,3234.333,3234.33333333333,-0.000333333333401242,3234.33316666667,1.03060914328989e-07,"jun_mean_daily_sw"
1967,4810.333,4810.33333333333,-0.000333333333401242,4810.33316666667,6.92952695482892e-08,"jun_mean_daily_sw"
1968,3511.333,3511.33333333333,-0.000333333333401242,3511.33316666667,9.49307051138294e-08,"jun_mean_daily_sw"
1969,3188.667,3188.66666666667,0.000333333333401242,3188.66683333333,1.04536896083554e-07,"jun_mean_daily_sw"
1970,3652,3652,0,3652,0,"jun_mean_daily_sw"
1971,4542.667,4542.66666666667,0.000333333333401242,4542.66683333333,7.33783360371704e-08,"jun_mean_daily_sw"
1972,5091.667,5091.66666666667,0.000333333333401242,5091.66683333333,6.54664463155813e-08,"jun_mean_daily_sw"
1973,4060,4060,0,4060,0,"jun_mean_daily_sw"
1974,3338.333,3338.33333333333,-0.000333333333401242,3338.33316666667,9.98502296683816e-08,"jun_mean_daily_sw"
1975,3376.667,3376.66666666667,0.000333333333401242,3376.66683333333,9.87166782670669e-08,"jun_mean_daily_sw"
1976,3926.333,3926.33333333333,-0.000333333333401242,3926.33316666667,8.48968539478864e-08,"jun_mean_daily_sw"
1977,4107.667,4107.66666666667,0.000333333333401242,4107.66683333333,8.11490675670854e-08,"jun_mean_daily_sw"
1978,2240.333,2240.33333333333,-0.000333333333401242,2240.33316666667,1.48787393929091e-07,"jun_mean_daily_sw"
1979,4383,4383,0,4383,0,"jun_mean_daily_sw"
1980,2796.333,2796.33333333333,-0.000333333333401242,2796.33316666667,1.19203726285086e-07,"jun_mean_daily_sw"
1981,3686.333,3686.33333333333,-0.000333333333401242,3686.33316666667,9.04240930839835e-08,"jun_mean_daily_sw"
1982,3844,3844,0,3844,0,"jun_mean_daily_sw"
1983,3233.667,3233.66666666667,0.000333333333401242,3233.66683333333,1.03082151186749e-07,"jun_mean_daily_sw"
1984,3608,3608,0,3608,0,"jun_mean_daily_sw"
1985,3877.667,3877.66666666667,0.000333333333401242,3877.66683333333,8.59623448141111e-08,"jun_mean_daily_sw"
1986,3772.667,3772.66666666667,0.000333333333401242,3772.66683333333,8.83548291240778e-08,"jun_mean_daily_sw"
1987,4117.667,4117.66666666667,0.000333333333401242,4117.66683333333,8.09519922065677e-08,"jun_mean_daily_sw"
1988,4471.667,4471.66666666667,0.000333333333401242,4471.66683333333,7.45434187798746e-08,"jun_mean_daily_sw"
1989,3023.667,3023.66666666667,0.000333333333401242,3023.66683333333,1.10241422674789e-07,"jun_mean_daily_sw"
1990,4629.333,4629.33333333333,-0.000333333333401242,4629.33316666667,7.20046109019321e-08,"jun_mean_daily_sw"
1991,3169,3169,0,3169,0,"jun_mean_daily_sw"
1992,5533.667,5533.66666666667,0.000333333333401242,5533.66683333333,6.02373332982989e-08,"jun_mean_daily_sw"
1993,3276,3276,0,3276,0,"jun_mean_daily_sw"
1994,3525.667,3525.66666666667,0.000333333333401242,3525.66683333333,9.45447624970545e-08,"jun_mean_daily_sw"
1995,1927.667,1927.66666666667,0.000333333333173869,1927.66683333333,1.72920614397596e-07,"jun_mean_daily_sw"
1996,2887.667,2887.66666666667,0.000333333333401242,2887.66683333333,1.15433445975644e-07,"jun_mean_daily_sw"
1997,3278.667,3278.66666666667,0.000333333333401242,3278.66683333333,1.01667339301551e-07,"jun_mean_daily_sw"
1998,2352,2352,0,2352,0,"jun_mean_daily_sw"
1999,4255.667,4255.66666666667,0.000333333333401242,4255.66683333333,7.83269335819112e-08,"jun_mean_daily_sw"
2000,3122.667,3122.66666666667,0.000333333333401242,3122.66683333333,1.06746364947752e-07,"jun_mean_daily_sw"
2001,4474,4474,0,4474,0,"jun_mean_daily_sw"
2002,3216.667,3216.66666666667,0.000333333333401242,3216.66683333333,1.03626937657022e-07,"jun_mean_daily_sw"
2003,2847,2847,0,2847,0,"jun_mean_daily_sw"
2004,3580.667,3580.66666666667,0.000333333333401242,3580.66683333333,9.30925296646306e-08,"jun_mean_daily_sw"
2005,4167.333,4167.33333333333,-0.000333333333401242,4167.33316666667,7.99872052629443e-08,"jun_mean_daily_sw"
2006,4759.333,4759.33333333333,-0.000333333333401242,4759.33316666667,7.00378228899452e-08,"jun_mean_daily_sw"
2007,4834,4834,0,4834,0,"jun_mean_daily_sw"
2008,4518.667,4518.66666666667,0.000333333333401242,4518.66683333333,7.37680704720929e-08,"jun_mean_daily_sw"
2009,5068.333,5068.33333333333,-0.000333333333401242,5068.33316666667,6.57678417025747e-08,"jun_mean_daily_sw"
2010,2331.333,2331.33333333333,-0.000333333333401242,2331.33316666667,1.42979707133769e-07,"jun_mean_daily_sw"
2011,3456.667,3456.66666666667,0.000333333333401242,3456.66683333333,9.64320107992017e-08,"jun_mean_daily_sw"
2012,5609.333,5609.33333333333,-0.000333333333401242,5609.33316666667,5.94247700211619e-08,"jun_mean_daily_sw"
2013,4958.667,4958.66666666667,0.000333333333401242,4958.66683333333,6.72223693595417e-08,"jun_mean_daily_sw"
2014,3762,3762,0,3762,0,"jun_mean_daily_sw"
2015,2245.333,2245.33333333333,-0.000333333333401242,2245.33316666667,1.48456068056972e-07,"jun_mean_daily_sw"
1966,2172.903,2172.90322580645,-0.000225806451908284,2172.90311290323,1.03919245440531e-07,"jul_mean_daily_sw"
1967,2276.129,2276.12903225806,-3.22580644933623e-05,2276.12901612903,1.41723356913322e-08,"jul_mean_daily_sw"
1968,3100.645,3100.64516129032,-0.000161290322466812,3100.64508064516,5.20183117615162e-08,"jul_mean_daily_sw"
1969,1657.742,1657.74193548387,6.45161289867247e-05,1657.74196774194,3.89180766621986e-08,"jul_mean_daily_sw"
1970,2326.452,2326.45161290323,0.000387096774375095,2326.45180645161,1.6638933731686e-07,"jul_mean_daily_sw"
1971,1909.032,1909.03225806452,-0.000258064516174272,1909.03212903226,1.35180813486409e-07,"jul_mean_daily_sw"
1972,2388.387,2388.38709677419,-9.6774193480087e-05,2388.3870483871,4.05186393660272e-08,"jul_mean_daily_sw"
1973,2565.161,2565.16129032258,-0.000290322580440261,2565.16114516129,1.13179080771554e-07,"jul_mean_daily_sw"
1974,3450.968,3450.96774193548,0.000258064515946899,3450.96787096774,7.47803299236543e-08,"jul_mean_daily_sw"
1975,3050.968,3050.96774193548,0.000258064515946899,3050.96787096774,8.45844751111858e-08,"jul_mean_daily_sw"
1976,3772.581,3772.58064516129,0.000354838709881733,3772.58082258064,9.40572850707025e-08,"jul_mean_daily_sw"
1977,2686.129,2686.12903225806,-3.22580644933623e-05,2686.12901612903,1.20091270001056e-08,"jul_mean_daily_sw"
1978,1543.548,1543.54838709677,-0.000387096774147722,1543.54819354839,2.50783730476108e-07,"jul_mean_daily_sw"
1979,3673.226,3673.22580645161,0.000193548387414921,3673.22590322581,5.26916646332446e-08,"jul_mean_daily_sw"
1980,2059.355,2059.35483870968,0.000161290322466812,2059.35491935484,7.83207988826623e-08,"jul_mean_daily_sw"
1981,1968.065,1968.06451612903,0.000483870967855182,1968.06475806452,2.45861304041155e-07,"jul_mean_daily_sw"
1982,1826.129,1826.12903225806,-3.2258064720736e-05,1826.12901612903,1.76647238151418e-08,"jul_mean_daily_sw"
1983,1619.355,1619.35483870968,0.000161290322694185,1619.35491935484,9.96015887353739e-08,"jul_mean_daily_sw"
1984,2278.71,2278.70967741935,0.000322580645388371,2278.70983870968,1.41562843986768e-07,"jul_mean_daily_sw"
1985,3266.774,3266.77419354839,-0.000193548387414921,3266.77409677419,5.92475578908387e-08,"jul_mean_daily_sw"
1986,3488.065,3488.06451612903,0.000483870967855182,3488.06475806452,1.38721899224049e-07,"jul_mean_daily_sw"
1987,3069.677,3069.67741935484,-0.00041935483841371,3069.67720967742,1.3661203109293e-07,"jul_mean_daily_sw"
1988,4029.032,4029.03225806452,-0.000258064515946899,4029.03212903226,6.40512429988697e-08,"jul_mean_daily_sw"
1989,1579.032,1579.03225806452,-0.000258064516174272,1579.03212903226,1.63432086928106e-07,"jul_mean_daily_sw"
1990,2242.581,2242.58064516129,0.000354838709881733,2242.58082258064,1.58227835674347e-07,"jul_mean_daily_sw"
1991,2338.065,2338.06451612903,0.000483870967855182,2338.06475806452,2.06953621017639e-07,"jul_mean_daily_sw"
1992,2889.355,2889.35483870968,0.000161290322466812,2889.35491935484,5.58222603205929e-08,"jul_mean_daily_sw"
1993,2030.323,2030.32258064516,0.000419354838868458,2030.32279032258,2.06545895493706e-07,"jul_mean_daily_sw"
1994,2483.548,2483.54838709677,-0.000387096774375095,2483.54819354839,1.55864410193719e-07,"jul_mean_daily_sw"
1995,1401.935,1401.93548387097,-0.000483870967855182,1401.93524193548,3.45145020526882e-07,"jul_mean_daily_sw"
1996,2242.903,2242.90322580645,-0.000225806451908284,2242.90311290323,1.0067597240792e-07,"jul_mean_daily_sw"
1997,2428.71,2428.70967741935,0.000322580645388371,2428.70983870968,1.32819754853775e-07,"jul_mean_daily_sw"
1998,1249.677,1249.67741935484,-0.000419354838868458,1249.67720967742,3.35570526229494e-07,"jul_mean_daily_sw"
1999,2284.516,2284.51612903226,-0.000129032257973449,2284.51606451613,5.64812215495534e-08,"jul_mean_daily_sw"
2000,2627.097,2627.09677419355,0.000225806451908284,2627.09688709677,8.59528451414763e-08,"jul_mean_daily_sw"
2001,2779.677,2779.67741935484,-0.00041935483841371,2779.67720967742,1.5086458130956e-07,"jul_mean_daily_sw"
2002,2621.29,2621.29032258065,-0.000322580645388371,2621.29016129032,1.2306178467079e-07,"jul_mean_daily_sw"
2003,2450.968,2450.96774193548,0.000258064515946899,2450.96787096774,1.05290860399979e-07,"jul_mean_daily_sw"
2004,1771.29,1771.29032258065,-0.000322580645160997,1771.29016129032,1.82116206712292e-07,"jul_mean_daily_sw"
2005,2243.548,2243.54838709677,-0.000387096774375095,2243.54819354839,1.72537757596758e-07,"jul_mean_daily_sw"
2006,2037.419,2037.41935483871,-0.000354838709654359,2037.41917741936,1.74160876459309e-07,"jul_mean_daily_sw"
2007,3610.645,3610.64516129032,-0.000161290322466812,3610.64508064516,4.46707773443054e-08,"jul_mean_daily_sw"
2008,3207.419,3207.41935483871,-0.000354838709881733,3207.41917741936,1.10630600571277e-07,"jul_mean_daily_sw"
2009,2502.903,2502.90322580645,-0.000225806451908284,2502.90311290323,9.02178157612985e-08,"jul_mean_daily_sw"
2010,1583.871,1583.87096774194,3.2258064720736e-05,1583.87098387097,2.03665986997865e-08,"jul_mean_daily_sw"
2011,2303.871,2303.87096774194,3.22580644933623e-05,2303.87098387097,1.40016800937187e-08,"jul_mean_daily_sw"
2012,2320,2320,0,2320,0,"jul_mean_daily_sw"
2013,2189.355,2189.35483870968,0.000161290322466812,2189.35491935484,7.36702491866147e-08,"jul_mean_daily_sw"
2014,2691.613,2691.61290322581,9.6774193480087e-05,2691.6129516129,3.59539782352796e-08,"jul_mean_daily_sw"
2015,1422.903,1422.90322580645,-0.00022580645168091,1422.90311290323,1.58694186296483e-07,"jul_mean_daily_sw"
1966,1484.516,1484.51612903226,-0.000129032257973449,1484.51606451613,8.69187347026162e-08,"aug_mean_daily_sw"
1967,1229.355,1229.35483870968,0.000161290322694185,1229.35491935484,1.31199151811122e-07,"aug_mean_daily_sw"
1968,1750,1750,0,1750,0,"aug_mean_daily_sw"
1969,1869.677,1869.67741935484,-0.000419354838868458,1869.67720967742,2.24292640835479e-07,"aug_mean_daily_sw"
1970,1728.387,1728.38709677419,-9.67741937074607e-05,1728.3870483871,5.59910430929049e-08,"aug_mean_daily_sw"
1971,1025,1025,0,1025,0,"aug_mean_daily_sw"
1972,1608.065,1608.06451612903,0.000483870967855182,1608.06475806452,3.00902662923584e-07,"aug_mean_daily_sw"
1973,1465.806,1465.8064516129,-0.000451612903134446,1465.80622580645,3.08098638949347e-07,"aug_mean_daily_sw"
1974,2428.387,2428.38709677419,-9.6774193480087e-05,2428.3870483871,3.98512228700788e-08,"aug_mean_daily_sw"
1975,1656.129,1656.12903225806,-3.2258064720736e-05,1656.12901612903,1.94779901846866e-08,"aug_mean_daily_sw"
1976,1927.097,1927.09677419355,0.00022580645168091,1927.09688709677,1.17174415667857e-07,"aug_mean_daily_sw"
1977,1596.452,1596.45161290323,0.000387096774147722,1596.45180645161,2.42473197489193e-07,"aug_mean_daily_sw"
1978,1218.387,1218.38709677419,-9.67741937074607e-05,1218.3870483871,7.94281208385878e-08,"aug_mean_daily_sw"
1979,1497.484,1497.48387096774,0.000129032257973449,1497.48393548387,8.6166038189756e-08,"aug_mean_daily_sw"
1980,1581.29,1581.29032258065,-0.000322580645160997,1581.29016129032,2.0399838882054e-07,"aug_mean_daily_sw"
1981,1023.226,1023.22580645161,0.000193548387073861,1023.22590322581,1.89155089275675e-07,"aug_mean_daily_sw"
1982,1104.161,1104.16129032258,-0.000290322580667635,1104.16114516129,2.62934972798038e-07,"aug_mean_daily_sw"
1983,1211.29,1211.29032258065,-0.000322580645160997,1211.29016129032,2.66311620014621e-07,"aug_mean_daily_sw"
1984,1562.258,1562.25806451613,-6.45161289867247e-05,1562.25803225806,4.12967177345691e-08,"aug_mean_daily_sw"
1985,1382.581,1382.58064516129,0.000354838709654359,1382.58082258064,2.56649523745048e-07,"aug_mean_daily_sw"
1986,1558.71,1558.70967741935,0.000322580645160997,1558.70983870968,2.06953620969015e-07,"aug_mean_daily_sw"
1987,1649.677,1649.67741935484,-0.000419354838868458,1649.67720967742,2.54204177889115e-07,"aug_mean_daily_sw"
1988,1906.452,1906.45161290323,0.000387096774147722,1906.45180645161,2.03045664641377e-07,"aug_mean_daily_sw"
1989,1088,1088,0,1088,0,"aug_mean_daily_sw"
1990,1137.29,1137.29032258065,-0.000322580645160997,1137.29016129032,2.83639704396115e-07,"aug_mean_daily_sw"
1991,1570.968,1570.96774193548,0.000258064516174272,1570.96787096774,1.64271033764236e-07,"aug_mean_daily_sw"
1992,1478.484,1478.48387096774,0.000129032257973449,1478.48393548387,8.72733581181728e-08,"aug_mean_daily_sw"
1993,1183.161,1183.16129032258,-0.000290322580667635,1183.16114516129,2.45378731253093e-07,"aug_mean_daily_sw"
1994,1371.29,1371.29032258065,-0.000322580645160997,1371.29016129032,2.35238795017287e-07,"aug_mean_daily_sw"
1995,1265.484,1265.48387096774,0.000129032257973449,1265.48393548387,1.01962778313825e-07,"aug_mean_daily_sw"
1996,1450.323,1450.32258064516,0.000419354838868458,1450.32279032258,2.89145865780117e-07,"aug_mean_daily_sw"
1997,1669.677,1669.67741935484,-0.000419354838868458,1669.67720967742,2.51159227926143e-07,"aug_mean_daily_sw"
1998,915.871,915.870967741935,3.22580644933623e-05,915.870983870968,3.52211884222189e-08,"aug_mean_daily_sw"
1999,1305.161,1305.16129032258,-0.000290322580667635,1305.16114516129,2.22441942701073e-07,"aug_mean_daily_sw"
2000,2052.258,2052.25806451613,-6.4516129441472e-05,2052.25803225806,3.14366558334217e-08,"aug_mean_daily_sw"
2001,1439.677,1439.67741935484,-0.000419354838868458,1439.67720967742,2.91283932293698e-07,"aug_mean_daily_sw"
2002,1644.839,1644.83870967742,0.000290322580667635,1644.83885483871,1.76505181534092e-07,"aug_mean_daily_sw"
2003,1152.968,1152.96774193548,0.000258064516174272,1152.96787096774,2.23826285772965e-07,"aug_mean_daily_sw"
2004,1020.581,1020.58064516129,0.000354838709654359,1020.58082258065,3.47683105348886e-07,"aug_mean_daily_sw"
2005,1429.355,1429.35483870968,0.000161290322694185,1429.35491935484,1.12841338781684e-07,"aug_mean_daily_sw"
2006,1410,1410,0,1410,0,"aug_mean_daily_sw"
2007,2256.774,2256.77419354839,-0.000193548387414921,2256.77409677419,8.57632971291088e-08,"aug_mean_daily_sw"
2008,1554.516,1554.51612903226,-0.000129032257973449,1554.51606451613,8.30047761607487e-08,"aug_mean_daily_sw"
2009,1614.839,1614.83870967742,0.000290322580667635,1614.83885483871,1.79784242742061e-07,"aug_mean_daily_sw"
2010,910.548,910.548387096774,-0.000387096774147722,910.548193548387,4.251249707489e-07,"aug_mean_daily_sw"
2011,2030.323,2030.32258064516,0.000419354838868458,2030.32279032258,2.06545895493706e-07,"aug_mean_daily_sw"
2012,1307.419,1307.41935483871,-0.000354838709654359,1307.41917741936,2.71403935159309e-07,"aug_mean_daily_sw"
2013,1478.71,1478.70967741935,0.000322580645160997,1478.70983870968,2.18150063465109e-07,"aug_mean_daily_sw"
2014,1210,1210,0,1210,0,"aug_mean_daily_sw"
2015,1601.29,1601.29032258065,-0.000322580645160997,1601.29016129032,2.01450463481934e-07,"aug_mean_daily_sw"
1966,1022.333,1022.33333333333,-0.000333333333401242,1022.33316666667,3.2605156936078e-07,"sep_mean_daily_sw"
1967,984.167,984.166666666667,0.000333333333401242,984.166833333333,3.38695963033275e-07,"sep_mean_daily_sw"
1968,1937.333,1937.33333333333,-0.000333333333173869,1937.33316666667,1.72057826144274e-07,"sep_mean_daily_sw"
1969,1830.667,1830.66666666667,0.000333333333173869,1830.66683333333,1.82083013197396e-07,"sep_mean_daily_sw"
1970,1556.667,1556.66666666667,0.000333333333173869,1556.66683333333,2.14132739283776e-07,"sep_mean_daily_sw"
1971,918.767,918.766666666667,0.000333333333401242,918.766833333333,3.62805144142929e-07,"sep_mean_daily_sw"
1972,1101.067,1101.06666666667,0.000333333333401242,1101.06683333333,3.02736694367698e-07,"sep_mean_daily_sw"
1973,1543,1543,0,1543,0,"sep_mean_daily_sw"
1974,1253.333,1253.33333333333,-0.000333333333173869,1253.33316666667,2.65957482047965e-07,"sep_mean_daily_sw"
1975,1115.933,1115.93333333333,-0.000333333333401242,1115.93316666667,2.98703670934812e-07,"sep_mean_daily_sw"
1976,1313,1313,0,1313,0,"sep_mean_daily_sw"
1977,1105.667,1105.66666666667,0.000333333333173869,1105.66683333333,3.01477192880015e-07,"sep_mean_daily_sw"
1978,1016.467,1016.46666666667,0.000333333333287555,1016.46683333333,3.27933310125274e-07,"sep_mean_daily_sw"
1979,1054.333,1054.33333333333,-0.000333333333173869,1054.33316666667,3.16155598355803e-07,"sep_mean_daily_sw"
1980,1260,1260,0,1260,0,"sep_mean_daily_sw"
1981,1227,1227,0,1227,0,"sep_mean_daily_sw"
1982,1036.967,1036.96666666667,0.000333333333401242,1036.96683333333,3.21450332533531e-07,"sep_mean_daily_sw"
1983,1164.667,1164.66666666667,0.000333333333173869,1164.66683333333,2.86204881631129e-07,"sep_mean_daily_sw"
1984,1269.9,1269.9,0,1269.9,0,"sep_mean_daily_sw"
1985,1395.667,1395.66666666667,0.000333333333173869,1395.66683333333,2.38834459064814e-07,"sep_mean_daily_sw"
1986,1135.167,1135.16666666667,0.000333333333173869,1135.16683333333,2.9364259365741e-07,"sep_mean_daily_sw"
1987,1456.333,1456.33333333333,-0.000333333333173869,1456.33316666667,2.28885354535199e-07,"sep_mean_daily_sw"
1988,1280,1280,0,1280,0,"sep_mean_daily_sw"
1989,761.9,761.9,0,761.9,0,"sep_mean_daily_sw"
1990,1002.4,1002.4,0,1002.4,0,"sep_mean_daily_sw"
1991,1784.667,1784.66666666667,0.000333333333173869,1784.66683333333,1.86776224529976e-07,"sep_mean_daily_sw"
1992,1074.7,1074.7,0,1074.7,0,"sep_mean_daily_sw"
1993,879.033,879.033333333333,-0.000333333333287555,879.033166666667,3.79204500953668e-07,"sep_mean_daily_sw"
1994,1495.667,1495.66666666667,0.000333333333173869,1495.66683333333,2.22866032558188e-07,"sep_mean_daily_sw"
1995,1108,1108,0,1108,0,"sep_mean_daily_sw"
1996,1285.333,1285.33333333333,-0.000333333333173869,1285.33316666667,2.59336133088608e-07,"sep_mean_daily_sw"
1997,1246.667,1246.66666666667,0.000333333333173869,1246.66683333333,2.67379643270531e-07,"sep_mean_daily_sw"
1998,715.033,715.033333333333,-0.000333333333287555,715.033166666667,4.66178841523513e-07,"sep_mean_daily_sw"
1999,1003.633,1003.63333333333,-0.000333333333287555,1003.63316666667,3.32126661770898e-07,"sep_mean_daily_sw"
2000,1860.667,1860.66666666667,0.000333333333173869,1860.66683333333,1.79147242914365e-07,"sep_mean_daily_sw"
2001,1274.667,1274.66666666667,0.000333333333173869,1274.66683333333,2.61506241832763e-07,"sep_mean_daily_sw"
2002,1546,1546,0,1546,0,"sep_mean_daily_sw"
2003,1111.933,1111.93333333333,-0.000333333333401242,1111.93316666667,2.99778209153076e-07,"sep_mean_daily_sw"
2004,1046.333,1046.33333333333,-0.000333333333173869,1046.33316666667,3.18572844475319e-07,"sep_mean_daily_sw"
2005,1332.333,1332.33333333333,-0.000333333333173869,1332.33316666667,2.50187671907791e-07,"sep_mean_daily_sw"
2006,1462.333,1462.33333333333,-0.000333333333173869,1462.33316666667,2.27946230566383e-07,"sep_mean_daily_sw"
2007,1421.333,1421.33333333333,-0.000333333333173869,1421.33316666667,2.34521603372985e-07,"sep_mean_daily_sw"
2008,1467.333,1467.33333333333,-0.000333333333173869,1467.33316666667,2.27169494117754e-07,"sep_mean_daily_sw"
2009,1695,1695,0,1695,0,"sep_mean_daily_sw"
2010,945.267,945.266666666667,0.000333333333401242,945.266833333333,3.52634115200885e-07,"sep_mean_daily_sw"
2011,1894.333,1894.33333333333,-0.000333333333173869,1894.33316666667,1.75963415010261e-07,"sep_mean_daily_sw"
2012,1247.133,1247.13333333333,-0.000333333333401242,1247.13316666667,2.67279663720414e-07,"sep_mean_daily_sw"
2013,1185.667,1185.66666666667,0.000333333333173869,1185.66683333333,2.81135748932733e-07,"sep_mean_daily_sw"
2014,1203,1203,0,1203,0,"sep_mean_daily_sw"
2015,1562.333,1562.33333333333,-0.000333333333173869,1562.33316666667,2.13356113974752e-07,"sep_mean_daily_sw"
1966,957.581,957.58064516129,0.000354838709654359,957.580822580645,3.7055745195281e-07,"oct_mean_daily_sw"
1967,903.516,903.516129032258,-0.000129032258087136,903.516064516129,1.4281124946709e-07,"oct_mean_daily_sw"
1968,1153.71,1153.70967741935,0.000322580645160997,1153.70983870968,2.79602924702259e-07,"oct_mean_daily_sw"
1969,983.677,983.677419354839,-0.000419354838641084,983.677209677419,4.26313463924415e-07,"oct_mean_daily_sw"
1970,1500.645,1500.64516129032,-0.000161290322694185,1500.64508064516,1.0748065933408e-07,"oct_mean_daily_sw"
1971,678.742,678.741935483871,6.45161289867247e-05,678.741967741935,9.50525119307995e-08,"oct_mean_daily_sw"
1972,1049.613,1049.61290322581,9.67741937074607e-05,1049.6129516129,9.21998852612777e-08,"oct_mean_daily_sw"
1973,788.742,788.741935483871,6.45161289867247e-05,788.741967741935,8.17962421492872e-08,"oct_mean_daily_sw"
1974,1339.355,1339.35483870968,0.000161290322694185,1339.35491935484,1.20423884934008e-07,"oct_mean_daily_sw"
1975,841.935,841.935483870968,-0.000483870967741495,841.935241935484,5.74712808824997e-07,"oct_mean_daily_sw"
1976,870.968,870.967741935484,0.000258064516060585,870.967870967742,2.96296252321968e-07,"oct_mean_daily_sw"
1977,834.194,834.193548387097,0.000451612903134446,834.193774193548,5.41376496810996e-07,"oct_mean_daily_sw"
1978,1007.065,1007.06451612903,0.000483870967741495,1007.06475806452,4.80476517390451e-07,"oct_mean_daily_sw"
1979,904.742,904.741935483871,6.45161289867247e-05,904.741967741935,7.13088717966126e-08,"oct_mean_daily_sw"
1980,1513.226,1513.22580645161,0.000193548387187548,1513.22590322581,1.27904489855052e-07,"oct_mean_daily_sw"
1981,935.355,935.354838709677,0.000161290322580498,935.354919354839,1.72437562729395e-07,"oct_mean_daily_sw"
1982,782.452,782.451612903226,0.000387096774147722,782.451806451613,4.9472283271118e-07,"oct_mean_daily_sw"
1983,814.387,814.387096774194,-9.67741935937738e-05,814.387048387097,1.18830712970493e-07,"oct_mean_daily_sw"
1984,808.742,808.741935483871,6.45161289867247e-05,808.741967741935,7.97734401824827e-08,"oct_mean_daily_sw"
1985,1009.871,1009.87096774194,3.22580644933623e-05,1009.87098387097,3.19427580439166e-08,"oct_mean_daily_sw"
1986,1675.484,1675.48387096774,0.000129032257973449,1675.48393548387,7.70119338304401e-08,"oct_mean_daily_sw"
1987,1403.032,1403.03225806452,-0.000258064516174272,1403.03212903226,1.83933433051367e-07,"oct_mean_daily_sw"
1988,1051.258,1051.25806451613,-6.45161289867247e-05,1051.25803225806,6.13704028954208e-08,"oct_mean_daily_sw"
1989,729.968,729.967741935484,0.000258064516060585,729.967870967742,3.53528595331821e-07,"oct_mean_daily_sw"
1990,785.226,785.225806451613,0.000193548387073861,785.225903225806,2.46487521971371e-07,"oct_mean_daily_sw"
1991,1398.71,1398.70967741935,0.000322580645160997,1398.70983870968,2.30627279678379e-07,"oct_mean_daily_sw"
1992,979.935,979.935483870968,-0.000483870967741495,979.935241935484,4.93778514165686e-07,"oct_mean_daily_sw"
1993,958.935,958.935483870968,-0.000483870967741495,958.935241935484,5.04591912551744e-07,"oct_mean_daily_sw"
1994,1364.806,1364.8064516129,-0.000451612903134446,1364.80622580645,3.30898917806147e-07,"oct_mean_daily_sw"
1995,797.323,797.322580645161,0.000419354838641084,797.322790322581,5.25953658582143e-07,"oct_mean_daily_sw"
1996,816.839,816.838709677419,0.000290322580667635,816.83885483871,3.55422099411469e-07,"oct_mean_daily_sw"
1997,797.806,797.806451612903,-0.000451612903134446,797.806225806452,5.66068411759935e-07,"oct_mean_daily_sw"
1998,733.419,733.41935483871,-0.000354838709654359,733.419177419355,4.83814332347993e-07,"oct_mean_daily_sw"
1999,749.677,749.677419354839,-0.000419354838641084,749.677209677419,5.59380535019237e-07,"oct_mean_daily_sw"
2000,1384.097,1384.09677419355,0.00022580645168091,1384.09688709677,1.63143529752857e-07,"oct_mean_daily_sw"
2001,1037.29,1037.29032258065,-0.000322580645160997,1037.29016129032,3.10984001583248e-07,"oct_mean_daily_sw"
2002,1116.387,1116.38709677419,-9.67741937074607e-05,1116.3870483871,8.66851634003417e-08,"oct_mean_daily_sw"
2003,1147.419,1147.41935483871,-0.000354838709654359,1147.41917741936,3.09249415241971e-07,"oct_mean_daily_sw"
2004,985.935,985.935483870968,-0.000483870967741495,985.935241935484,4.90773579400216e-07,"oct_mean_daily_sw"
2005,1025.806,1025.8064516129,-0.000451612903134446,1025.80622580645,4.40251669148727e-07,"oct_mean_daily_sw"
2006,1224.452,1224.45161290323,0.000387096774147722,1224.45180645161,3.16138840343177e-07,"oct_mean_daily_sw"
2007,1223.871,1223.87096774194,3.2258064720736e-05,1223.87098387097,2.63574062510309e-08,"oct_mean_daily_sw"
2008,1173.226,1173.22580645161,0.000193548387187548,1173.22590322581,1.64971116521876e-07,"oct_mean_daily_sw"
2009,1362.129,1362.12903225806,-3.2258064720736e-05,1362.12901612903,2.36820920329622e-08,"oct_mean_daily_sw"
2010,862.065,862.064516129032,0.000483870967741495,862.064758064516,5.61293062052402e-07,"oct_mean_daily_sw"
