"year","Value.Q","Value.E","diff","mean","pdiff","stat"
1977,7.84392857142857,7.84392857142857,0,7.84392857142857,0,"feb_mean_daily_sw"
1978,7.30035714285714,7.30035714285715,-5.32907051820075e-15,7.30035714285714,7.29973947016394e-16,"feb_mean_daily_sw"
1979,7.54107142857143,7.54107142857143,1.77635683940025e-15,7.54107142857143,2.35557620190419e-16,"feb_mean_daily_sw"
1980,7.39068965517241,7.39068965517241,-3.5527136788005e-15,7.39068965517241,4.80701239608149e-16,"feb_mean_daily_sw"
1981,10.4142857142857,10.4142857142857,-1.4210854715202e-14,10.4142857142857,1.36455395070527e-15,"feb_mean_daily_sw"
1982,6.48571428571429,6.48571428571429,3.5527136788005e-15,6.48571428571429,5.4777523681946e-16,"feb_mean_daily_sw"
1983,8.15,8.15,-1.77635683940025e-15,8.15,2.17957894404939e-16,"feb_mean_daily_sw"
1984,9.0448275862069,9.0448275862069,3.5527136788005e-15,9.0448275862069,3.92789541308481e-16,"feb_mean_daily_sw"
1985,6.185,6.185,0,6.185,0,"feb_mean_daily_sw"
1986,6.46857142857143,6.46857142857143,8.88178419700125e-16,6.46857142857143,1.37306734494277e-16,"feb_mean_daily_sw"
1987,7.42607142857143,7.42607142857143,-8.88178419700125e-16,7.42607142857143,1.19602730493933e-16,"feb_mean_daily_sw"
1988,6.47137931034483,6.47137931034483,1.77635683940025e-15,6.47137931034483,2.74494316313781e-16,"feb_mean_daily_sw"
1989,6.2425,6.2425,-8.88178419700125e-16,6.2425,1.42279282290769e-16,"feb_mean_daily_sw"
1990,8.02428571428571,8.02428571428572,-5.32907051820075e-15,8.02428571428571,6.64117743055105e-16,"feb_mean_daily_sw"
1991,12.2857142857143,12.2857142857143,1.4210854715202e-14,12.2857142857143,1.15669747681877e-15,"feb_mean_daily_sw"
1992,9.24413793103448,9.24413793103448,-1.77635683940025e-15,9.24413793103448,1.92160356395879e-16,"feb_mean_daily_sw"
1993,5.84678571428571,5.84678571428572,-5.32907051820075e-15,5.84678571428571,9.11453023698131e-16,"feb_mean_daily_sw"
1994,7.23214285714286,7.23214285714286,8.88178419700125e-16,7.23214285714286,1.22809855563474e-16,"feb_mean_daily_sw"
1995,9.79321428571428,9.79321428571429,-7.105427357601e-15,9.79321428571428,7.25545990346188e-16,"feb_mean_daily_sw"
1996,9.73137931034483,9.73137931034483,1.77635683940025e-15,9.73137931034483,1.82539060779587e-16,"feb_mean_daily_sw"
1997,8.925,8.925,1.77635683940025e-15,8.925,1.99031578644286e-16,"feb_mean_daily_sw"
1998,9.02107142857143,9.02107142857143,3.5527136788005e-15,9.02107142857143,3.93823916253272e-16,"feb_mean_daily_sw"
1999,6.95714285714286,6.95714285714286,3.5527136788005e-15,6.95714285714286,5.10656996952844e-16,"feb_mean_daily_sw"
2000,8.6251724137931,8.6251724137931,-3.5527136788005e-15,8.6251724137931,4.11900598429675e-16,"feb_mean_daily_sw"
2001,6.94535714285714,6.94535714285714,-3.5527136788005e-15,6.94535714285714,5.11523540939035e-16,"feb_mean_daily_sw"
2002,7.4175,7.4175,8.88178419700125e-16,7.4175,1.19740939629272e-16,"feb_mean_daily_sw"
2003,6.98821428571429,6.98821428571429,4.44089209850063e-15,6.98821428571429,6.35483102969374e-16,"feb_mean_daily_sw"
2004,5.33551724137931,5.33551724137931,8.88178419700125e-16,5.33551724137931,1.66465289028008e-16,"feb_mean_daily_sw"
2005,14.3464285714286,14.3464285714286,2.8421709430404e-14,14.3464285714286,1.98109998519122e-15,"feb_mean_daily_sw"
2006,7.08214285714286,7.08214285714286,2.66453525910038e-15,7.08214285714286,3.76232916060567e-16,"feb_mean_daily_sw"
2007,6.89571428571429,6.89571428571428,6.21724893790088e-15,6.89571428571429,9.01610577280011e-16,"feb_mean_daily_sw"
2008,5.50827586206897,5.50827586206896,6.21724893790088e-15,5.50827586206897,1.128710524597e-15,"feb_mean_daily_sw"
2009,5.82214285714286,5.82214285714286,3.5527136788005e-15,5.82214285714286,6.10207232280788e-16,"feb_mean_daily_sw"
2010,7.70607142857143,7.70607142857143,0,7.70607142857143,0,"feb_mean_daily_sw"
2011,7.80392857142857,7.80392857142857,-1.77635683940025e-15,7.80392857142857,2.27623410842556e-16,"feb_mean_daily_sw"
2012,8.19068965517241,8.19068965517241,-3.5527136788005e-15,8.19068965517241,4.33750249169429e-16,"feb_mean_daily_sw"
2013,8.5675,8.5675,0,8.5675,0,"feb_mean_daily_sw"
2014,7.63392857142857,7.63392857142857,0,7.63392857142857,0,"feb_mean_daily_sw"
1964,5.66,5.66,1.77635683940025e-15,5.66,3.13843964558348e-16,"mar_mean_daily_sw"
1965,8.56387096774194,8.56387096774194,1.77635683940025e-15,8.56387096774194,2.07424521701852e-16,"mar_mean_daily_sw"
1966,7.74677419354839,7.74677419354839,1.77635683940025e-15,7.74677419354839,2.29302777519916e-16,"mar_mean_daily_sw"
1967,7.6858064516129,7.6858064516129,-2.66453525910038e-15,7.6858064516129,3.46682586385091e-16,"mar_mean_daily_sw"
1968,12.0903225806452,12.0903225806452,3.73034936274053e-14,12.0903225806452,3.08540102040971e-15,"mar_mean_daily_sw"
1969,7.04967741935484,7.04967741935484,1.77635683940025e-15,7.04967741935484,2.51977038626374e-16,"mar_mean_daily_sw"
1970,8.23290322580645,8.23290322580645,-1.77635683940025e-15,8.23290322580645,2.15763114259885e-16,"mar_mean_daily_sw"
1971,7.7758064516129,7.7758064516129,-8.88178419700125e-16,7.7758064516129,1.14223318857929e-16,"mar_mean_daily_sw"
1972,12.9222580645161,12.9222580645161,-3.01980662698043e-14,12.9222580645161,2.3369032036844e-15,"mar_mean_daily_sw"
1973,7.31451612903226,7.31451612903226,3.5527136788005e-15,7.31451612903226,4.85707272515173e-16,"mar_mean_daily_sw"
1974,8.64645161290323,8.64645161290322,5.32907051820075e-15,8.64645161290323,6.16330346456586e-16,"mar_mean_daily_sw"
1975,6.63483870967742,6.63483870967742,2.66453525910038e-15,6.63483870967742,4.01597593505016e-16,"mar_mean_daily_sw"
1976,6.96193548387097,6.96193548387097,1.77635683940025e-15,6.96193548387097,2.55152729225316e-16,"mar_mean_daily_sw"
1977,8.03096774193548,8.03096774193548,-1.77635683940025e-15,8.03096774193548,2.211883917955e-16,"mar_mean_daily_sw"
1978,9.16709677419355,9.16709677419355,0,9.16709677419355,0,"mar_mean_daily_sw"
1979,8.67193548387097,8.67193548387097,1.77635683940025e-15,8.67193548387097,2.04839720348948e-16,"mar_mean_daily_sw"
1980,7.31161290322581,7.31161290322581,4.44089209850063e-15,7.31161290322581,6.07375165682164e-16,"mar_mean_daily_sw"
1981,13.8451612903226,13.8451612903226,1.77635683940025e-14,13.8451612903226,1.28301635650997e-15,"mar_mean_daily_sw"
1982,7.52129032258065,7.52129032258065,2.66453525910038e-15,7.52129032258065,3.54265710379617e-16,"mar_mean_daily_sw"
1983,11.8909677419355,11.8909677419355,1.59872115546023e-14,11.8909677419355,1.34448363678767e-15,"mar_mean_daily_sw"
1984,10.6096774193548,10.6096774193548,-4.2632564145606e-14,10.6096774193548,4.01827147617449e-15,"mar_mean_daily_sw"
1985,6.81612903225806,6.81612903225806,-4.44089209850063e-15,6.81612903225806,6.51526999780026e-16,"mar_mean_daily_sw"
1986,13.4722580645161,13.4722580645161,-2.8421709430404e-14,13.4722580645161,2.10964704612232e-15,"mar_mean_daily_sw"
1987,13.1274193548387,13.1274193548387,-1.24344978758018e-14,13.1274193548387,9.4721571237217e-16,"mar_mean_daily_sw"
1988,8.16483870967742,8.16483870967742,0,8.16483870967742,0,"mar_mean_daily_sw"
1989,6.29032258064516,6.29032258064516,0,6.29032258064516,0,"mar_mean_daily_sw"
1990,9.70645161290323,9.70645161290322,7.105427357601e-15,9.70645161290323,7.32031399420509e-16,"mar_mean_daily_sw"
1991,10.0848387096774,10.0848387096774,-1.95399252334028e-14,10.0848387096774,1.93755456045641e-15,"mar_mean_daily_sw"
1992,16.9167741935484,16.9167741935484,1.4210854715202e-14,16.9167741935484,8.40045185483509e-16,"mar_mean_daily_sw"
1993,7.26677419354839,7.26677419354839,1.77635683940025e-15,7.26677419354839,2.44449158882265e-16,"mar_mean_daily_sw"
1994,10.5229032258065,10.5229032258065,4.9737991503207e-14,10.5229032258065,4.7266415394973e-15,"mar_mean_daily_sw"
1995,8.15451612903226,8.15451612903226,1.77635683940025e-15,8.15451612903226,2.17837185099916e-16,"mar_mean_daily_sw"
1996,11.9967741935484,11.9967741935484,1.4210854715202e-14,11.9967741935484,1.18455632205233e-15,"mar_mean_daily_sw"
1997,10.9629032258065,10.9629032258064,4.9737991503207e-14,10.9629032258065,4.53693610886984e-15,"mar_mean_daily_sw"
1998,11.7909677419355,11.7909677419355,1.4210854715202e-14,11.7909677419355,1.20523226135714e-15,"mar_mean_daily_sw"
1999,8.80677419354839,8.80677419354839,3.5527136788005e-15,8.80677419354839,4.03406922980167e-16,"mar_mean_daily_sw"
2000,8.79096774193548,8.79096774193548,-1.77635683940025e-15,8.79096774193548,2.02066131004725e-16,"mar_mean_daily_sw"
2001,8.4241935483871,8.4241935483871,3.5527136788005e-15,8.4241935483871,4.21727451820086e-16,"mar_mean_daily_sw"
2002,6.98516129032258,6.98516129032258,-1.77635683940025e-15,6.98516129032258,2.54304341098216e-16,"mar_mean_daily_sw"
2003,10.6041935483871,10.6041935483871,3.5527136788005e-15,10.6041935483871,3.3502912433552e-16,"mar_mean_daily_sw"
2004,11.7374193548387,11.7374193548387,-8.88178419700125e-15,11.7374193548387,7.56706728156541e-16,"mar_mean_daily_sw"
2005,14.7516129032258,14.7516129032258,-7.105427357601e-15,14.7516129032258,4.8167121820606e-16,"mar_mean_daily_sw"
2006,8.48451612903226,8.48451612903226,0,8.48451612903226,0,"mar_mean_daily_sw"
2007,15.7029032258065,15.7029032258065,4.61852778244065e-14,15.7029032258065,2.9411935589404e-15,"mar_mean_daily_sw"
2008,8.00290322580645,8.00290322580645,-1.77635683940025e-15,8.00290322580645,2.2196405345402e-16,"mar_mean_daily_sw"
2009,6.56806451612903,6.56806451612903,-1.77635683940025e-15,6.56806451612903,2.70453622225862e-16,"mar_mean_daily_sw"
2010,11.2416129032258,11.2416129032258,-7.105427357601e-15,11.2416129032258,6.32064759636234e-16,"mar_mean_daily_sw"
2011,10.1303225806452,10.1303225806452,4.08562073062058e-14,10.1303225806452,4.03306084095139e-15,"mar_mean_daily_sw"
2012,9.13645161290323,9.13645161290323,3.5527136788005e-15,9.13645161290323,3.8885048915304e-16,"mar_mean_daily_sw"
2013,12.4725806451613,12.4725806451613,3.5527136788005e-15,12.4725806451613,2.84841908813696e-16,"mar_mean_daily_sw"
2014,6.9941935483871,6.9941935483871,2.66453525910038e-15,6.9941935483871,3.80963901079751e-16,"mar_mean_daily_sw"
1964,14.4466666666667,14.4466666666667,3.19744231092045e-14,14.4466666666667,2.2132734039597e-15,"apr_mean_daily_sw"
1965,30.5166666666667,30.5166666666667,3.5527136788005e-14,30.5166666666667,1.16418798868394e-15,"apr_mean_daily_sw"
1966,24.9733333333333,24.9733333333333,-3.5527136788005e-14,24.9733333333333,1.42260291462914e-15,"apr_mean_daily_sw"
1967,14.662,14.662,-1.77635683940025e-15,14.662,1.21153787982557e-16,"apr_mean_daily_sw"
1968,15.06,15.06,3.5527136788005e-15,15.06,2.35903962735757e-16,"apr_mean_daily_sw"
1969,38.4666666666667,38.4666666666667,2.8421709430404e-14,38.4666666666667,7.38865929733206e-16,"apr_mean_daily_sw"
1970,11.6356666666667,11.6356666666667,3.01980662698043e-14,11.6356666666667,2.59530176782343e-15,"apr_mean_daily_sw"
1971,21.8716666666667,21.8716666666667,3.5527136788005e-14,21.8716666666667,1.6243452010061e-15,"apr_mean_daily_sw"
1972,14.88,14.88,5.32907051820075e-15,14.88,3.58136459556502e-16,"apr_mean_daily_sw"
1973,16.0083333333333,16.0083333333333,-2.8421709430404e-14,16.0083333333333,1.77543213516319e-15,"apr_mean_daily_sw"
1974,28.7833333333333,28.7833333333333,-3.5527136788005e-14,28.7833333333333,1.23429542980909e-15,"apr_mean_daily_sw"
1975,11.1163333333333,11.1163333333333,-3.5527136788005e-14,11.1163333333333,3.19594021901752e-15,"apr_mean_daily_sw"
1976,18.9096666666667,18.9096666666667,2.8421709430404e-14,18.9096666666667,1.50302540660354e-15,"apr_mean_daily_sw"
1977,31.7166666666667,31.7166666666667,3.5527136788005e-14,31.7166666666667,1.12014093919091e-15,"apr_mean_daily_sw"
1978,28.5,28.5,-7.105427357601e-15,28.5,2.49313240617579e-16,"apr_mean_daily_sw"
1979,17.3576666666667,17.3576666666667,3.19744231092045e-14,17.3576666666667,1.84209224219103e-15,"apr_mean_daily_sw"
1980,50.7016666666667,50.7016666666667,3.5527136788005e-14,50.7016666666667,7.00709446527169e-16,"apr_mean_daily_sw"
1981,27.8866666666667,27.8866666666667,3.19744231092045e-14,27.8866666666667,1.1465846202201e-15,"apr_mean_daily_sw"
1982,13.9576666666667,13.9576666666667,3.5527136788005e-14,13.9576666666667,2.54534927910622e-15,"apr_mean_daily_sw"
1983,31.8133333333333,31.8133333333333,-2.8421709430404e-14,31.8133333333333,8.93389860553354e-16,"apr_mean_daily_sw"
1984,24.9366666666667,24.9366666666667,3.19744231092045e-14,24.9366666666667,1.28222522827982e-15,"apr_mean_daily_sw"
1985,28.6696666666667,28.6696666666667,3.19744231092045e-14,28.6696666666667,1.11527013832987e-15,"apr_mean_daily_sw"
1986,29.7933333333333,29.7933333333333,-3.5527136788005e-14,29.7933333333333,1.1924525661671e-15,"apr_mean_daily_sw"
1987,37.59,37.59,7.105427357601e-15,37.59,1.89024404299042e-16,"apr_mean_daily_sw"
1988,45.1136666666667,45.1136666666667,4.2632564145606e-14,45.1136666666667,9.45003305996099e-16,"apr_mean_daily_sw"
1989,28.6603333333333,28.6603333333333,-3.5527136788005e-14,28.6603333333333,1.23959258864185e-15,"apr_mean_daily_sw"
1990,44.4966666666667,44.4966666666667,4.2632564145606e-14,44.4966666666667,9.58106917647899e-16,"apr_mean_daily_sw"
1991,33.6166666666667,33.6166666666667,3.5527136788005e-14,33.6166666666667,1.05683103980183e-15,"apr_mean_daily_sw"
1992,44.5633333333333,44.5633333333333,-4.2632564145606e-14,44.5633333333333,9.5667359141909e-16,"apr_mean_daily_sw"
1993,21.56,21.56,3.5527136788005e-15,21.56,1.64782638163289e-16,"apr_mean_daily_sw"
1994,50.74,50.74,0,50.74,0,"apr_mean_daily_sw"
1995,20.0933333333333,20.0933333333333,-3.5527136788005e-14,20.0933333333333,1.76810567956229e-15,"apr_mean_daily_sw"
1996,35.52,35.52,7.105427357601e-15,35.52,2.00040184617145e-16,"apr_mean_daily_sw"
1997,25.0333333333333,25.0333333333333,-2.8421709430404e-14,25.0333333333333,1.13535457112133e-15,"apr_mean_daily_sw"
1998,30.81,30.81,0,30.81,0,"apr_mean_daily_sw"
1999,27.9066666666667,27.9066666666667,2.48689957516035e-14,27.9066666666667,8.91148916087082e-16,"apr_mean_daily_sw"
2000,26.73,26.73,7.105427357601e-15,26.73,2.65822198189338e-16,"apr_mean_daily_sw"
2001,21.264,21.264,-3.5527136788005e-15,21.264,1.67076452163304e-16,"apr_mean_daily_sw"
2002,22.0363333333333,22.0363333333333,-3.19744231092045e-14,22.0363333333333,1.45098654234089e-15,"apr_mean_daily_sw"
2003,34.42,34.42,7.105427357601e-15,34.42,2.06433101615369e-16,"apr_mean_daily_sw"
2004,45.9666666666667,45.9666666666667,4.2632564145606e-14,45.9666666666667,9.27466950230733e-16,"apr_mean_daily_sw"
2005,44.13,44.13,7.105427357601e-15,44.13,1.61011270283277e-16,"apr_mean_daily_sw"
2006,30.5133333333333,30.5133333333333,-3.5527136788005e-14,30.5133333333333,1.16431516674694e-15,"apr_mean_daily_sw"
2007,33.4466666666667,33.4466666666667,3.5527136788005e-14,33.4466666666667,1.06220261475e-15,"apr_mean_daily_sw"
2008,13.692,13.692,-1.77635683940025e-15,13.692,1.29736841907702e-16,"apr_mean_daily_sw"
2009,17.4166666666667,17.4166666666667,3.19744231092045e-14,17.4166666666667,1.83585204454763e-15,"apr_mean_daily_sw"
2010,30.9733333333333,30.9733333333333,-3.5527136788005e-14,30.9733333333333,1.14702335733981e-15,"apr_mean_daily_sw"
2011,12.9733333333333,12.9733333333333,-3.37507799486048e-14,12.9733333333333,2.60155035575063e-15,"apr_mean_daily_sw"
2012,37.3,37.3,0,37.3,0,"apr_mean_daily_sw"
2013,29.0533333333333,29.0533333333333,-2.8421709430404e-14,29.0533333333333,9.78259847306242e-16,"apr_mean_daily_sw"
2014,18.556,18.556,3.5527136788005e-15,18.556,1.91459025587438e-16,"apr_mean_daily_sw"
1964,69.958064516129,69.958064516129,-4.2632564145606e-14,69.958064516129,6.09401710016963e-16,"may_mean_daily_sw"
1965,76.7354838709677,76.7354838709677,-4.2632564145606e-14,76.7354838709677,5.55578227893806e-16,"may_mean_daily_sw"
1966,100.264516129032,100.264516129032,-2.55795384873636e-13,100.264516129032,2.55120549870752e-15,"may_mean_daily_sw"
1967,78.1129032258064,78.1129032258064,-4.2632564145606e-14,78.1129032258064,5.45781329140527e-16,"may_mean_daily_sw"
1968,97.8709677419355,97.8709677419355,1.4210854715202e-14,97.8709677419355,1.45199899858689e-16,"may_mean_daily_sw"
1969,116.796774193548,116.796774193548,-3.83693077310454e-13,116.796774193548,3.28513419963656e-15,"may_mean_daily_sw"
1970,76.2161290322581,76.2161290322581,4.2632564145606e-14,76.2161290322581,5.59364070137464e-16,"may_mean_daily_sw"
1971,112.822580645161,112.822580645161,-2.98427949019242e-13,112.822580645161,2.64510834012767e-15,"may_mean_daily_sw"
1972,116.906451612903,116.906451612903,-2.27373675443232e-13,116.906451612903,1.94491982526426e-15,"may_mean_daily_sw"
1973,84.6516129032258,84.6516129032258,0,84.6516129032258,0,"may_mean_daily_sw"
1974,75.3451612903226,75.3451612903226,1.4210854715202e-14,75.3451612903226,1.88610051021648e-16,"may_mean_daily_sw"
1975,69.8774193548387,69.8774193548387,-1.4210854715202e-14,69.8774193548387,2.03368339105928e-16,"may_mean_daily_sw"
1976,111.364516129032,111.364516129032,-2.41584530158434e-13,111.364516129032,2.16931333745951e-15,"may_mean_daily_sw"
1977,77.5258064516129,77.5258064516129,-1.4210854715202e-14,77.5258064516129,1.83304829264454e-16,"may_mean_daily_sw"
1978,68.1161290322581,68.1161290322581,2.8421709430404e-14,68.1161290322581,4.17253737612485e-16,"may_mean_daily_sw"
1979,84.358064516129,84.3580645161291,-5.6843418860808e-14,84.358064516129,6.73835029132748e-16,"may_mean_daily_sw"
1980,144.193548387097,144.193548387097,2.27373675443232e-13,144.193548387097,1.57686441582555e-15,"may_mean_daily_sw"
1981,120.729032258065,120.729032258065,4.9737991503207e-13,120.729032258065,4.11980371025334e-15,"may_mean_daily_sw"
1982,78.9322580645161,78.9322580645161,-2.8421709430404e-14,78.9322580645161,3.60077237460674e-16,"may_mean_daily_sw"
1983,95.0225806451613,95.0225806451613,0,95.0225806451613,0,"may_mean_daily_sw"
1984,49.0548387096774,49.0548387096774,-2.1316282072803e-14,49.0548387096774,4.34539846292427e-16,"may_mean_daily_sw"
1985,126.729032258065,126.729032258065,4.9737991503207e-13,126.729032258065,3.92475114951742e-15,"may_mean_daily_sw"
1986,102.641935483871,102.641935483871,4.2632564145606e-14,102.641935483871,4.15352301616577e-16,"may_mean_daily_sw"
1987,129.3,129.3,0,129.3,0,"may_mean_daily_sw"
1988,103.893548387097,103.893548387097,2.1316282072803e-13,103.893548387097,2.05174261575711e-15,"may_mean_daily_sw"
1989,85.8741935483871,85.8741935483871,2.8421709430404e-14,85.8741935483871,3.30969156809483e-16,"may_mean_daily_sw"
1990,85.9903225806452,85.9903225806452,4.2632564145606e-14,85.9903225806452,4.95783279631536e-16,"may_mean_daily_sw"
1991,110.506451612903,110.506451612903,-2.27373675443232e-13,110.506451612903,2.05756018879067e-15,"may_mean_daily_sw"
1992,109,109,0,109,0,"may_mean_daily_sw"
1993,117.929032258065,117.929032258065,4.83169060316868e-13,117.929032258065,4.09711714804499e-15,"may_mean_daily_sw"
1994,110.851612903226,110.851612903226,1.70530256582424e-13,110.851612903226,1.53836513620508e-15,"may_mean_daily_sw"
1995,91.3806451612903,91.3806451612903,-2.8421709430404e-14,91.3806451612903,3.11025484447375e-16,"may_mean_daily_sw"
1996,72.8967741935484,72.8967741935484,0,72.8967741935484,0,"may_mean_daily_sw"
1997,129.787096774194,129.787096774194,4.54747350886464e-13,129.787096774194,3.50379476996579e-15,"may_mean_daily_sw"
1998,144.274193548387,144.274193548387,-1.13686837721616e-13,144.274193548387,7.87991496784818e-16,"may_mean_daily_sw"
1999,78.9387096774194,78.9387096774194,2.8421709430404e-14,78.9387096774194,3.60047808566272e-16,"may_mean_daily_sw"
2000,85.2709677419355,85.2709677419355,1.4210854715202e-14,85.2709677419355,1.66655253147939e-16,"may_mean_daily_sw"
2001,88.8096774193548,88.8096774193548,-4.2632564145606e-14,88.8096774193548,4.80044127897202e-16,"may_mean_daily_sw"
2002,84.6193548387097,84.6193548387097,2.8421709430404e-14,84.6193548387097,3.35877169999437e-16,"may_mean_daily_sw"
2003,82.6096774193548,82.6096774193549,-5.6843418860808e-14,82.6096774193548,6.88096366388789e-16,"may_mean_daily_sw"
2004,91.1096774193548,91.1096774193549,-5.6843418860808e-14,91.1096774193548,6.23901000100924e-16,"may_mean_daily_sw"
2005,112.235483870968,112.235483870968,2.55795384873636e-13,112.235483870968,2.27909548790927e-15,"may_mean_daily_sw"
2006,125.645161290323,125.645161290323,4.2632564145606e-13,125.645161290323,3.39309239669778e-15,"may_mean_daily_sw"
2007,106.393548387097,106.393548387097,2.1316282072803e-13,106.393548387097,2.00353145429899e-15,"may_mean_daily_sw"
2008,119.361290322581,119.361290322581,3.5527136788005e-13,119.361290322581,2.97643705861346e-15,"may_mean_daily_sw"
2009,67.3451612903226,67.3451612903226,1.4210854715202e-14,67.3451612903226,2.11015230239624e-16,"may_mean_daily_sw"
2010,69.2516129032258,69.2516129032258,-1.4210854715202e-14,69.2516129032258,2.0520611895438e-16,"may_mean_daily_sw"
2011,89.9709677419355,89.9709677419355,1.4210854715202e-14,89.9709677419355,1.57949337123539e-16,"may_mean_daily_sw"
2012,98.3354838709677,98.3354838709677,-4.2632564145606e-14,98.3354838709677,4.33542018276403e-16,"may_mean_daily_sw"
2013,120.606451612903,120.606451612903,-2.1316282072803e-13,120.606451612903,1.76742469310178e-15,"may_mean_daily_sw"
2014,110.88064516129,110.88064516129,-3.12638803734444e-13,110.88064516129,2.81959762481243e-15,"may_mean_daily_sw"
1964,172.766666666667,172.766666666667,3.12638803734444e-13,172.766666666667,1.80960141077239e-15,"jun_mean_daily_sw"
1965,142.49,142.49,-2.8421709430404e-14,142.49,1.99464590009152e-16,"jun_mean_daily_sw"
1966,161.733333333333,161.733333333333,-3.12638803734444e-13,161.733333333333,1.93305113603325e-15,"jun_mean_daily_sw"
1967,233.066666666667,233.066666666667,3.41060513164848e-13,233.066666666667,1.46336032536405e-15,"jun_mean_daily_sw"
1968,185.166666666667,185.166666666667,3.41060513164848e-13,185.166666666667,1.8419109621864e-15,"jun_mean_daily_sw"
1969,187.4,187.4,0,187.4,0,"jun_mean_daily_sw"
1970,169.633333333333,169.633333333333,-3.12638803734444e-13,169.633333333333,1.84302694282439e-15,"jun_mean_daily_sw"
1971,153.876666666667,153.876666666667,3.69482222595252e-13,153.876666666667,2.40115821715607e-15,"jun_mean_daily_sw"
1972,225.433333333333,225.433333333333,-3.41060513164848e-13,225.433333333333,1.51291074891992e-15,"jun_mean_daily_sw"
1973,130.65,130.65,0,130.65,0,"jun_mean_daily_sw"
1974,207.65,207.65,0,207.65,0,"jun_mean_daily_sw"
1975,161.02,161.02,0,161.02,0,"jun_mean_daily_sw"
1976,134.013333333333,134.013333333333,-3.41060513164848e-13,134.013333333333,2.544974478894e-15,"jun_mean_daily_sw"
1977,144.683333333333,144.683333333333,-3.41060513164848e-13,144.683333333333,2.35728957376926e-15,"jun_mean_daily_sw"
1978,146.446666666667,146.446666666667,3.41060513164848e-13,146.446666666667,2.32890594868335e-15,"jun_mean_daily_sw"
1979,148.19,148.19,0,148.19,0,"jun_mean_daily_sw"
1980,129.193333333333,129.193333333333,-3.41060513164848e-13,129.193333333333,2.63992347255933e-15,"jun_mean_daily_sw"
1981,119.523333333333,119.523333333333,-3.41060513164848e-13,119.523333333333,2.85350570180033e-15,"jun_mean_daily_sw"
1982,197.946666666667,197.946666666667,3.41060513164848e-13,197.946666666667,1.72299194984262e-15,"jun_mean_daily_sw"
1983,132.986666666667,132.986666666667,3.41060513164848e-13,132.986666666667,2.56462186558688e-15,"jun_mean_daily_sw"
1984,158.476666666667,158.476666666667,3.41060513164848e-13,158.476666666667,2.15211816564908e-15,"jun_mean_daily_sw"
1985,146.763333333333,146.763333333333,-3.12638803734444e-13,146.763333333333,2.13022419587847e-15,"jun_mean_daily_sw"
1986,192.266666666667,192.266666666667,3.12638803734444e-13,192.266666666667,1.62606867406958e-15,"jun_mean_daily_sw"
1987,165.76,165.76,-2.8421709430404e-14,165.76,1.71463015386125e-16,"jun_mean_daily_sw"
1988,156.723333333333,156.723333333333,-3.41060513164848e-13,156.723333333333,2.17619486461183e-15,"jun_mean_daily_sw"
1989,149.526666666667,149.526666666667,3.41060513164848e-13,149.526666666667,2.28093436955402e-15,"jun_mean_daily_sw"
1990,160.533333333333,160.533333333333,-3.41060513164848e-13,160.533333333333,2.12454638599366e-15,"jun_mean_daily_sw"
1991,154.383333333333,154.383333333333,-3.12638803734444e-13,154.383333333333,2.0250813153478e-15,"jun_mean_daily_sw"
1992,160.866666666667,160.866666666667,3.12638803734444e-13,160.866666666667,1.94346541898742e-15,"jun_mean_daily_sw"
1993,98.0733333333333,98.0733333333333,-1.4210854715202e-14,98.0733333333333,1.44900292793168e-16,"jun_mean_daily_sw"
1994,134.21,134.21,2.8421709430404e-14,134.21,2.11770430149795e-16,"jun_mean_daily_sw"
1995,160.866666666667,160.866666666667,3.12638803734444e-13,160.866666666667,1.94346541898742e-15,"jun_mean_daily_sw"
1996,165.833333333333,165.833333333333,-3.41060513164848e-13,165.833333333333,2.0566463105418e-15,"jun_mean_daily_sw"
1997,196.7,196.7,0,196.7,0,"jun_mean_daily_sw"
1998,120.386666666667,120.386666666667,3.26849658449646e-13,120.386666666667,2.71499882420239e-15,"jun_mean_daily_sw"
1999,184.503333333333,184.503333333333,-3.69482222595252e-13,184.503333333333,2.00257749234116e-15,"jun_mean_daily_sw"
2000,160.866666666667,160.866666666667,3.12638803734444e-13,160.866666666667,1.94346541898742e-15,"jun_mean_daily_sw"
2001,120.45,120.45,0,120.45,0,"jun_mean_daily_sw"
2002,201.34,201.34,0,201.34,0,"jun_mean_daily_sw"
2003,160.033333333333,160.033333333333,-3.41060513164848e-13,160.033333333333,2.13118421056977e-15,"jun_mean_daily_sw"
2004,149.37,149.37,0,149.37,0,"jun_mean_daily_sw"
2005,137.906666666667,137.906666666667,3.41060513164848e-13,137.906666666667,2.47312563930809e-15,"jun_mean_daily_sw"
2006,155.866666666667,155.866666666667,3.12638803734444e-13,155.866666666667,2.00580926262475e-15,"jun_mean_daily_sw"
2007,194.633333333333,194.633333333333,-3.12638803734444e-13,194.633333333333,1.60629630279728e-15,"jun_mean_daily_sw"
2008,162.566666666667,162.566666666667,3.41060513164848e-13,162.566666666667,2.09797322020616e-15,"jun_mean_daily_sw"
2009,140.563333333333,140.563333333333,-3.41060513164848e-13,140.563333333333,2.42638321870224e-15,"jun_mean_daily_sw"
2010,131.893333333333,131.893333333333,-3.41060513164848e-13,131.893333333333,2.58588136750542e-15,"jun_mean_daily_sw"
