"year","Value.Q","Value.E","diff","mean","pdiff","stat"
1950,62.3,62.3,0,62.3,0,"dec_max_daily_sw"
1951,46.7,46.7,0,46.7,0,"dec_max_daily_sw"
1952,15.9,15.9,0,15.9,0,"dec_max_daily_sw"
1953,37.4,37.4,0,37.4,0,"dec_max_daily_sw"
1954,53.5,53.5,0,53.5,0,"dec_max_daily_sw"
1955,37.7,37.7,0,37.7,0,"dec_max_daily_sw"
1956,27.8,27.8,0,27.8,0,"dec_max_daily_sw"
1957,25.4,25.4,0,25.4,0,"dec_max_daily_sw"
1958,29.7,29.7,0,29.7,0,"dec_max_daily_sw"
1959,54.9,54.9,0,54.9,0,"dec_max_daily_sw"
1960,33.4,33.4,0,33.4,0,"dec_max_daily_sw"
1961,25.7,25.7,0,25.7,0,"dec_max_daily_sw"
1962,48.4,48.4,0,48.4,0,"dec_max_daily_sw"
1963,38.5,38.5,0,38.5,0,"dec_max_daily_sw"
1964,41.1,41.1,0,41.1,0,"dec_max_daily_sw"
1965,36.8,36.8,0,36.8,0,"dec_max_daily_sw"
1966,39.1,39.1,0,39.1,0,"dec_max_daily_sw"
1967,33.7,33.7,0,33.7,0,"dec_max_daily_sw"
1968,38.8,38.8,0,38.8,0,"dec_max_daily_sw"
1969,39.4,39.4,0,39.4,0,"dec_max_daily_sw"
1970,27.9,27.9,0,27.9,0,"dec_max_daily_sw"
1971,27.5,27.5,0,27.5,0,"dec_max_daily_sw"
1972,29.4,29.4,0,29.4,0,"dec_max_daily_sw"
1973,39.9,39.9,0,39.9,0,"dec_max_daily_sw"
1974,20.7,20.7,0,20.7,0,"dec_max_daily_sw"
1975,60.9,60.9,0,60.9,0,"dec_max_daily_sw"
1976,24.8,24.8,0,24.8,0,"dec_max_daily_sw"
1977,28.9,28.9,0,28.9,0,"dec_max_daily_sw"
1978,29.4,29.4,0,29.4,0,"dec_max_daily_sw"
1979,27.8,27.8,0,27.8,0,"dec_max_daily_sw"
1980,61.3,61.3,0,61.3,0,"dec_max_daily_sw"
1981,49.4,49.4,0,49.4,0,"dec_max_daily_sw"
1982,38.1,38.1,0,38.1,0,"dec_max_daily_sw"
1983,44,44,0,44,0,"dec_max_daily_sw"
1984,27.6,27.6,0,27.6,0,"dec_max_daily_sw"
1985,34.8,34.8,0,34.8,0,"dec_max_daily_sw"
1986,31.6,31.6,0,31.6,0,"dec_max_daily_sw"
1987,28.5,28.5,0,28.5,0,"dec_max_daily_sw"
1988,38.5,38.5,0,38.5,0,"dec_max_daily_sw"
1989,51.4,51.4,0,51.4,0,"dec_max_daily_sw"
1990,62.1,62.1,0,62.1,0,"dec_max_daily_sw"
1991,23.9,23.9,0,23.9,0,"dec_max_daily_sw"
1992,24.3,24.3,0,24.3,0,"dec_max_daily_sw"
1993,28.6,28.6,0,28.6,0,"dec_max_daily_sw"
1994,20.7,20.7,0,20.7,0,"dec_max_daily_sw"
1995,113,113,0,113,0,"dec_max_daily_sw"
1996,39.2,39.2,0,39.2,0,"dec_max_daily_sw"
1997,46.8,46.8,0,46.8,0,"dec_max_daily_sw"
1998,45.4,45.4,0,45.4,0,"dec_max_daily_sw"
1999,87.1,87.1,0,87.1,0,"dec_max_daily_sw"
2000,23.2,23.2,0,23.2,0,"dec_max_daily_sw"
2001,35.9,35.9,0,35.9,0,"dec_max_daily_sw"
2002,36.8,36.8,0,36.8,0,"dec_max_daily_sw"
2003,34.2,34.2,0,34.2,0,"dec_max_daily_sw"
2004,45.8,45.8,0,45.8,0,"dec_max_daily_sw"
2005,38.8,38.8,0,38.8,0,"dec_max_daily_sw"
2006,30.9,30.9,0,30.9,0,"dec_max_daily_sw"
2007,32.8,32.8,0,32.8,0,"dec_max_daily_sw"
2008,40.3,40.3,0,40.3,0,"dec_max_daily_sw"
2009,29.3,29.3,0,29.3,0,"dec_max_daily_sw"
2010,32.6,32.6,0,32.6,0,"dec_max_daily_sw"
2011,25.1,25.1,0,25.1,0,"dec_max_daily_sw"
2012,65.7,65.7,0,65.7,0,"dec_max_daily_sw"
2013,30.9,30.9,0,30.9,0,"dec_max_daily_sw"
2014,104,104,0,104,0,"dec_max_daily_sw"
2015,43.7,43.7,0,43.7,0,"dec_max_daily_sw"
1933,27.541935483871,27.541935483871,3.19744231092045e-14,27.541935483871,1.16093595266496e-15,"jan_mean_daily_sw"
1934,38.9677419354839,38.9677419354839,2.1316282072803e-14,38.9677419354839,5.47023794914647e-16,"jan_mean_daily_sw"
1935,28.5838709677419,28.5838709677419,-4.61852778244065e-14,28.5838709677419,1.61578107725607e-15,"jan_mean_daily_sw"
1936,18.8709677419355,18.8709677419355,2.1316282072803e-14,18.8709677419355,1.12958075941349e-15,"jan_mean_daily_sw"
1937,9.85903225806452,9.85903225806452,3.5527136788005e-15,9.85903225806452,3.60351156767384e-16,"jan_mean_daily_sw"
1938,26.6677419354839,26.6677419354839,2.48689957516035e-14,26.6677419354839,9.3254973787312e-16,"jan_mean_daily_sw"
1939,22.8612903225806,22.8612903225806,-4.2632564145606e-14,22.8612903225806,1.86483630381514e-15,"jan_mean_daily_sw"
1940,30.8387096774194,30.8387096774194,3.90798504668055e-14,30.8387096774194,1.26723364484411e-15,"jan_mean_daily_sw"
1941,21.7483870967742,21.7483870967742,3.5527136788005e-15,21.7483870967742,1.63355271496315e-16,"jan_mean_daily_sw"
1942,32.9193548387097,32.9193548387097,2.1316282072803e-14,32.9193548387097,6.47530371638308e-16,"jan_mean_daily_sw"
1943,15.0677419354839,15.0677419354839,3.01980662698043e-14,15.0677419354839,2.00415340262028e-15,"jan_mean_daily_sw"
1944,17.4806451612903,17.4806451612903,-2.1316282072803e-14,17.4806451612903,1.21942193071949e-15,"jan_mean_daily_sw"
1945,21.5516129032258,21.5516129032258,-1.06581410364015e-14,21.5516129032258,4.94540296555077e-16,"jan_mean_daily_sw"
1946,18.9741935483871,18.9741935483871,-3.5527136788005e-15,18.9741935483871,1.872392452275e-16,"jan_mean_daily_sw"
1947,19.3129032258065,19.3129032258065,4.61852778244065e-14,19.3129032258065,2.39142076592049e-15,"jan_mean_daily_sw"
1948,23.1225806451613,23.1225806451613,1.06581410364015e-14,23.1225806451613,4.6094080933098e-16,"jan_mean_daily_sw"
1949,16.4903225806452,16.4903225806452,3.90798504668055e-14,16.4903225806452,2.36986573644556e-15,"jan_mean_daily_sw"
1950,25.0516129032258,25.0516129032258,-3.5527136788005e-15,25.0516129032258,1.41815766215317e-16,"jan_mean_daily_sw"
1951,38.8032258064516,38.8032258064516,0,38.8032258064516,0,"jan_mean_daily_sw"
1952,26.6096774193548,26.6096774193548,-4.61852778244065e-14,26.6096774193548,1.7356571857881e-15,"jan_mean_daily_sw"
1953,17.4,17.4,0,17.4,0,"jan_mean_daily_sw"
1954,26.3677419354839,26.3677419354839,3.19744231092045e-14,26.3677419354839,1.21263410372564e-15,"jan_mean_daily_sw"
1955,28.5322580645161,28.5322580645161,-1.77635683940025e-14,28.5322580645161,6.22578428732706e-16,"jan_mean_daily_sw"
1956,27.3451612903226,27.3451612903226,2.1316282072803e-14,27.3451612903226,7.79526653600204e-16,"jan_mean_daily_sw"
1957,20.5387096774194,20.5387096774194,4.2632564145606e-14,20.5387096774194,2.07571774542765e-15,"jan_mean_daily_sw"
1958,20.4967741935484,20.4967741935484,7.105427357601e-15,20.4967741935484,3.46660761859665e-16,"jan_mean_daily_sw"
1959,27.1290322580645,27.1290322580645,-1.77635683940025e-14,27.1290322580645,6.54780761253363e-16,"jan_mean_daily_sw"
1960,28.7225806451613,28.7225806451613,1.06581410364015e-14,28.7225806451613,3.71071846505443e-16,"jan_mean_daily_sw"
1961,24.1,24.1,0,24.1,0,"jan_mean_daily_sw"
1962,19.1548387096774,19.1548387096774,-2.1316282072803e-14,19.1548387096774,1.11284059322481e-15,"jan_mean_daily_sw"
1963,32.7096774193548,32.7096774193548,-3.5527136788005e-14,32.7096774193548,1.0861353455899e-15,"jan_mean_daily_sw"
1964,23.8967741935484,23.8967741935484,2.1316282072803e-14,23.8967741935484,8.92015043543322e-16,"jan_mean_daily_sw"
1965,25.2903225806452,25.2903225806452,4.2632564145606e-14,25.2903225806452,1.68572638841044e-15,"jan_mean_daily_sw"
1966,26.9451612903226,26.9451612903226,1.4210854715202e-14,26.9451612903226,5.27399133450571e-16,"jan_mean_daily_sw"
1967,27.4548387096774,27.4548387096774,-1.77635683940025e-14,27.4548387096774,6.47010480806107e-16,"jan_mean_daily_sw"
1968,26.6096774193548,26.6096774193548,-3.90798504668055e-14,26.6096774193548,1.46863300335916e-15,"jan_mean_daily_sw"
1969,20.6548387096774,20.6548387096774,-1.4210854715202e-14,20.6548387096774,6.88015767876405e-16,"jan_mean_daily_sw"
1970,25.3193548387097,25.3193548387097,1.77635683940025e-14,25.3193548387097,7.01580609267521e-16,"jan_mean_daily_sw"
1971,24.258064516129,24.258064516129,-3.5527136788005e-14,24.258064516129,1.46454952184595e-15,"jan_mean_daily_sw"
1972,22.7161290322581,22.7161290322581,3.19744231092045e-14,22.7161290322581,1.40756477759918e-15,"jan_mean_daily_sw"
1973,22.9290322580645,22.9290322580645,-1.4210854715202e-14,22.9290322580645,6.19775599565648e-16,"jan_mean_daily_sw"
1974,31.5677419354839,31.5677419354839,2.8421709430404e-14,31.5677419354839,9.00340274210631e-16,"jan_mean_daily_sw"
1975,18.0774193548387,18.0774193548387,-1.06581410364015e-14,18.0774193548387,5.89583105154259e-16,"jan_mean_daily_sw"
1976,31.1870967741935,31.1870967741935,-4.61852778244065e-14,31.1870967741935,1.48090981853186e-15,"jan_mean_daily_sw"
1977,17.8903225806452,17.8903225806452,3.5527136788005e-14,17.8903225806452,1.9858298601301e-15,"jan_mean_daily_sw"
1978,19.4483870967742,19.4483870967742,3.5527136788005e-15,19.4483870967742,1.8267394931633e-16,"jan_mean_daily_sw"
1979,19.3258064516129,19.3258064516129,-7.105427357601e-15,19.3258064516129,3.676652446764e-16,"jan_mean_daily_sw"
1980,18.3096774193548,18.3096774193548,-3.5527136788005e-14,18.3096774193548,1.94034749899252e-15,"jan_mean_daily_sw"
1981,40.3225806451613,40.3225806451613,7.105427357601e-15,40.3225806451613,1.76214598468505e-16,"jan_mean_daily_sw"
1982,29.7741935483871,29.7741935483871,7.105427357601e-15,29.7741935483871,2.38643822411301e-16,"jan_mean_daily_sw"
1983,29.1677419354839,29.1677419354839,3.5527136788005e-14,29.1677419354839,1.2180283570318e-15,"jan_mean_daily_sw"
1984,31.2354838709677,31.2354838709677,-4.61852778244065e-14,31.2354838709677,1.47861573123681e-15,"jan_mean_daily_sw"
1985,18.7516129032258,18.7516129032258,-3.5527136788005e-15,18.7516129032258,1.89461765083116e-16,"jan_mean_daily_sw"
1986,22.8870967741935,22.8870967741936,-5.32907051820075e-14,22.8870967741935,2.32841699879103e-15,"jan_mean_daily_sw"
1987,20.3903225806452,20.3903225806452,4.2632564145606e-14,20.3903225806452,2.09082342748582e-15,"jan_mean_daily_sw"
1988,16.5225806451613,16.5225806451613,1.06581410364015e-14,16.5225806451613,6.450651544874e-16,"jan_mean_daily_sw"
1989,25.5806451612903,25.5806451612903,-2.1316282072803e-14,25.5806451612903,8.33297281534544e-16,"jan_mean_daily_sw"
1990,30.4161290322581,30.4161290322581,3.90798504668055e-14,30.4161290322581,1.28483971202775e-15,"jan_mean_daily_sw"
1991,31.8838709677419,31.8838709677419,-3.19744231092045e-14,31.8838709677419,1.00284006109403e-15,"jan_mean_daily_sw"
1992,18.7612903225806,18.7612903225806,-4.2632564145606e-14,18.7612903225806,2.27236844655053e-15,"jan_mean_daily_sw"
1993,16.8967741935484,16.8967741935484,1.4210854715202e-14,16.8967741935484,8.41039511590802e-16,"jan_mean_daily_sw"
1994,22.3709677419355,22.3709677419355,1.77635683940025e-14,22.3709677419355,7.94045595117631e-16,"jan_mean_daily_sw"
1995,18.6967741935484,18.6967741935484,1.06581410364015e-14,18.6967741935484,5.70052401877927e-16,"jan_mean_daily_sw"
1996,41.9161290322581,41.9161290322581,4.2632564145606e-14,41.9161290322581,1.01709211060011e-15,"jan_mean_daily_sw"
1997,30.0870967741935,30.0870967741935,-4.61852778244065e-14,30.0870967741935,1.53505265632744e-15,"jan_mean_daily_sw"
1998,30.9354838709677,30.9354838709677,-3.90798504668055e-14,30.9354838709677,1.26326941029298e-15,"jan_mean_daily_sw"
1999,28.4032258064516,28.4032258064516,-1.06581410364015e-14,28.4032258064516,3.75244034217429e-16,"jan_mean_daily_sw"
2000,37.1,37.1,7.105427357601e-15,37.1,1.91520953035067e-16,"jan_mean_daily_sw"
2001,17.9483870967742,17.9483870967742,3.5527136788005e-15,17.9483870967742,1.97940553635542e-16,"jan_mean_daily_sw"
2002,29.3032258064516,29.3032258064516,-1.06581410364015e-14,29.3032258064516,3.63719035808506e-16,"jan_mean_daily_sw"
2003,21.441935483871,21.441935483871,3.19744231092045e-14,21.441935483871,1.4912097433208e-15,"jan_mean_daily_sw"
2004,21.2258064516129,21.2258064516129,0,21.2258064516129,0,"jan_mean_daily_sw"
2005,42.9548387096774,42.9548387096774,-2.8421709430404e-14,42.9548387096774,6.61664908638123e-16,"jan_mean_daily_sw"
2006,36.3838709677419,36.3838709677419,-4.2632564145606e-14,36.3838709677419,1.17174349544622e-15,"jan_mean_daily_sw"
2007,22.1870967741935,22.1870967741935,-4.61852778244065e-14,22.1870967741935,2.0816278170349e-15,"jan_mean_daily_sw"
2008,20.1709677419355,20.1709677419355,1.77635683940025e-14,20.1709677419355,8.80650280208024e-16,"jan_mean_daily_sw"
2009,25.8387096774194,25.8387096774193,4.9737991503207e-14,25.8387096774194,1.92494099450614e-15,"jan_mean_daily_sw"
2010,22.5225806451613,22.5225806451613,1.4210854715202e-14,22.5225806451613,6.30960321070269e-16,"jan_mean_daily_sw"
2011,25.6322580645161,25.6322580645161,-3.5527136788005e-14,25.6322580645161,1.38603226834653e-15,"jan_mean_daily_sw"
2012,18.8161290322581,18.8161290322581,3.19744231092045e-14,18.8161290322581,1.69930930290646e-15,"jan_mean_daily_sw"
2013,29.058064516129,29.058064516129,-3.19744231092045e-14,29.058064516129,1.10036313985939e-15,"jan_mean_daily_sw"
2014,22.2838709677419,22.2838709677419,-2.8421709430404e-14,22.2838709677419,1.27543861080273e-15,"jan_mean_daily_sw"
2015,39.8645161290323,39.8645161290322,5.6843418860808e-14,39.8645161290323,1.42591518424102e-15,"jan_mean_daily_sw"
1933,18.2321428571429,18.2321428571429,4.61852778244065e-14,18.2321428571429,2.53317880329751e-15,"feb_mean_daily_sw"
1934,30.9892857142857,30.9892857142857,-1.06581410364015e-14,30.9892857142857,3.43929870945306e-16,"feb_mean_daily_sw"
1935,32.9,32.9,-1.4210854715202e-14,32.9,4.31940872802492e-16,"feb_mean_daily_sw"
1936,16.5689655172414,16.5689655172414,2.8421709430404e-14,16.5689655172414,1.71535811338547e-15,"feb_mean_daily_sw"
1937,12.0446428571429,12.0446428571429,4.2632564145606e-14,12.0446428571429,3.53954572595097e-15,"feb_mean_daily_sw"
1938,20.325,20.325,0,20.325,0,"feb_mean_daily_sw"
1939,19.2928571428571,19.2928571428571,-4.61852778244065e-14,19.2928571428571,2.3939055518019e-15,"feb_mean_daily_sw"
1940,23.3758620689655,23.3758620689655,-1.77635683940025e-14,23.3758620689655,7.59910729349569e-16,"feb_mean_daily_sw"
1941,19.5357142857143,19.5357142857143,1.4210854715202e-14,19.5357142857143,7.27429491820212e-16,"feb_mean_daily_sw"
1942,23.1214285714286,23.1214285714286,2.8421709430404e-14,23.1214285714286,1.22923673779937e-15,"feb_mean_daily_sw"
1943,15.175,15.175,3.5527136788005e-15,15.175,2.34116222655717e-16,"feb_mean_daily_sw"
1944,15.2413793103448,15.2413793103448,-2.48689957516035e-14,15.2413793103448,1.63167619184729e-15,"feb_mean_daily_sw"
1945,19.4714285714286,19.4714285714286,2.8421709430404e-14,19.4714285714286,1.45966225981532e-15,"feb_mean_daily_sw"
1946,17.5428571428571,17.5428571428571,-4.9737991503207e-14,17.5428571428571,2.83522752868444e-15,"feb_mean_daily_sw"
1947,21.6607142857143,21.6607142857143,1.4210854715202e-14,21.6607142857143,6.56065840108254e-16,"feb_mean_daily_sw"
1948,18.851724137931,18.851724137931,-3.19744231092045e-14,18.851724137931,1.69610073196805e-15,"feb_mean_daily_sw"
1949,14.3,14.3,1.77635683940025e-15,14.3,1.24220758000017e-16,"feb_mean_daily_sw"
1950,22.2142857142857,22.2142857142857,-1.77635683940025e-14,22.2142857142857,7.99646165646415e-16,"feb_mean_daily_sw"
1951,38.1107142857143,38.1107142857143,1.4210854715202e-14,38.1107142857143,3.72883452371527e-16,"feb_mean_daily_sw"
1952,20.3896551724138,20.3896551724138,7.105427357601e-15,20.3896551724138,3.48481977626296e-16,"feb_mean_daily_sw"
1953,20.5214285714286,20.5214285714286,2.8421709430404e-14,20.5214285714286,1.38497713896852e-15,"feb_mean_daily_sw"
1954,21.425,21.425,0,21.425,0,"feb_mean_daily_sw"
1955,21.7285714285714,21.7285714285714,-2.1316282072803e-14,21.7285714285714,9.81025473436037e-16,"feb_mean_daily_sw"
1956,21.2034482758621,21.2034482758621,3.19744231092045e-14,21.2034482758621,1.50798222502347e-15,"feb_mean_daily_sw"
1957,18.0285714285714,18.0285714285714,-2.48689957516035e-14,18.0285714285714,1.37942131744235e-15,"feb_mean_daily_sw"
1958,25.0357142857143,25.0357142857143,1.77635683940025e-14,25.0357142857143,7.09529122727632e-16,"feb_mean_daily_sw"
1959,20.6107142857143,20.6107142857143,1.4210854715202e-14,20.6107142857143,6.89488705641407e-16,"feb_mean_daily_sw"
1960,24.5275862068966,24.5275862068966,4.9737991503207e-14,24.5275862068966,2.02783882130325e-15,"feb_mean_daily_sw"
1961,28.7107142857143,28.7107142857143,1.06581410364015e-14,28.7107142857143,3.71225213358928e-16,"feb_mean_daily_sw"
1962,20.6678571428571,20.6678571428571,-4.61852778244065e-14,20.6678571428571,2.2346427839699e-15,"feb_mean_daily_sw"
1963,32.9571428571429,32.9571428571429,4.2632564145606e-14,32.9571428571429,1.29357585183893e-15,"feb_mean_daily_sw"
1964,19.8965517241379,19.8965517241379,-3.5527136788005e-14,19.8965517241379,1.78559266352192e-15,"feb_mean_daily_sw"
1965,23.6321428571429,23.6321428571429,3.90798504668055e-14,23.6321428571429,1.6536735878352e-15,"feb_mean_daily_sw"
1966,22.075,22.075,3.5527136788005e-15,22.075,1.60938331995493e-16,"feb_mean_daily_sw"
1967,26.325,26.325,-7.105427357601e-15,26.325,2.69911770469174e-16,"feb_mean_daily_sw"
1968,29.2,29.2,-3.5527136788005e-15,29.2,1.2166827667125e-16,"feb_mean_daily_sw"
1969,19.8785714285714,19.8785714285714,-2.8421709430404e-14,19.8785714285714,1.42976619484605e-15,"feb_mean_daily_sw"
1970,22.175,22.175,7.105427357601e-15,22.175,3.20425134502864e-16,"feb_mean_daily_sw"
1971,44.9107142857143,44.9107142857143,1.4210854715202e-14,44.9107142857143,3.16424598032331e-16,"feb_mean_daily_sw"
1972,18.9344827586207,18.9344827586207,1.06581410364015e-14,18.9344827586207,5.62895811428963e-16,"feb_mean_daily_sw"
1973,18.8142857142857,18.8142857142857,-1.77635683940025e-14,18.8142857142857,9.44153217600741e-16,"feb_mean_daily_sw"
1974,28.3214285714286,28.3214285714286,2.8421709430404e-14,28.3214285714286,1.00354081217063e-15,"feb_mean_daily_sw"
1975,17.7785714285714,17.7785714285714,-2.8421709430404e-14,17.7785714285714,1.59864978716616e-15,"feb_mean_daily_sw"
1976,23.3655172413793,23.3655172413793,-7.105427357601e-15,23.3655172413793,3.04098868610433e-16,"feb_mean_daily_sw"
1977,17.6857142857143,17.6857142857143,1.4210854715202e-14,17.6857142857143,8.03521672103505e-16,"feb_mean_daily_sw"
1978,17.3214285714286,17.3214285714286,2.1316282072803e-14,17.3214285714286,1.23063071760512e-15,"feb_mean_daily_sw"
1979,17.325,17.325,-3.5527136788005e-15,17.325,2.05062838603203e-16,"feb_mean_daily_sw"
1980,16.351724137931,16.351724137931,-3.19744231092045e-14,16.351724137931,1.95541600625671e-15,"feb_mean_daily_sw"
1981,36.2392857142857,36.2392857142857,-7.105427357601e-15,36.2392857142857,1.96069740822734e-16,"feb_mean_daily_sw"
1982,31.7357142857143,31.7357142857143,1.4210854715202e-14,31.7357142857143,4.4778745445156e-16,"feb_mean_daily_sw"
1983,32.1285714285714,32.1285714285714,-2.8421709430404e-14,32.1285714285714,8.84624126335385e-16,"feb_mean_daily_sw"
1984,27.4724137931034,27.4724137931034,-4.9737991503207e-14,27.4724137931034,1.81047038231832e-15,"feb_mean_daily_sw"
1985,16.1714285714286,16.1714285714286,2.48689957516035e-14,16.1714285714286,1.5378354263359e-15,"feb_mean_daily_sw"
1986,21.6071428571429,21.6071428571429,3.90798504668055e-14,21.6071428571429,1.80865423648025e-15,"feb_mean_daily_sw"
1987,18.0357142857143,18.0357142857143,1.4210854715202e-14,18.0357142857143,7.87928578268626e-16,"feb_mean_daily_sw"
1988,16.5172413793103,16.5172413793103,-4.61852778244065e-14,16.5172413793103,2.79618592256324e-15,"feb_mean_daily_sw"
1989,20.425,20.425,-3.5527136788005e-15,20.425,1.73939470198311e-16,"feb_mean_daily_sw"
1990,25.1964285714286,25.1964285714286,2.8421709430404e-14,25.1964285714286,1.12800547703942e-15,"feb_mean_daily_sw"
1991,35.6214285714286,35.6214285714286,2.8421709430404e-14,35.6214285714286,7.97882358182587e-16,"feb_mean_daily_sw"
1992,27.6206896551724,27.6206896551724,-1.77635683940025e-14,27.6206896551724,6.43125447473249e-16,"feb_mean_daily_sw"
1993,16.85,16.85,3.5527136788005e-15,16.85,2.10843541768576e-16,"feb_mean_daily_sw"
1994,19.8321428571429,19.8321428571429,4.2632564145606e-14,19.8321428571429,2.14967008117588e-15,"feb_mean_daily_sw"
1995,21.4071428571429,21.4071428571429,4.9737991503207e-14,21.4071428571429,2.32342969984951e-15,"feb_mean_daily_sw"
1996,31.9724137931034,31.9724137931034,-4.9737991503207e-14,31.9724137931034,1.55565331491912e-15,"feb_mean_daily_sw"
1997,25.3464285714286,25.3464285714286,3.19744231092045e-14,25.3464285714286,1.2614961914298e-15,"feb_mean_daily_sw"
1998,28.7785714285714,28.7785714285714,-3.19744231092045e-14,28.7785714285714,1.11104969850798e-15,"feb_mean_daily_sw"
1999,25.7035714285714,25.7035714285714,-3.90798504668055e-14,25.7035714285714,1.52040546487502e-15,"feb_mean_daily_sw"
2000,29.2137931034483,29.2137931034483,2.1316282072803e-14,29.2137931034483,7.29664990688488e-16,"feb_mean_daily_sw"
2001,15.5892857142857,15.5892857142857,-1.4210854715202e-14,15.5892857142857,9.11578309337128e-16,"feb_mean_daily_sw"
2002,25.0964285714286,25.0964285714286,2.8421709430404e-14,25.0964285714286,1.13250016230441e-15,"feb_mean_daily_sw"
2003,20.3428571428571,20.3428571428571,-3.90798504668055e-14,20.3428571428571,1.92106006508173e-15,"feb_mean_daily_sw"
2004,20.248275862069,20.248275862069,3.90798504668055e-14,20.248275862069,1.93003348695054e-15,"feb_mean_daily_sw"
2005,51.5392857142857,51.5392857142857,-7.105427357601e-15,51.5392857142857,1.37864296315452e-16,"feb_mean_daily_sw"
2006,29.1785714285714,29.1785714285714,-3.5527136788005e-14,29.1785714285714,1.21757629138818e-15,"feb_mean_daily_sw"
2007,19.6392857142857,19.6392857142857,-1.4210854715202e-14,19.6392857142857,7.23593257002466e-16,"feb_mean_daily_sw"
2008,18.4758620689655,18.4758620689655,-1.4210854715202e-14,18.4758620689655,7.69157869990404e-16,"feb_mean_daily_sw"
2009,20.5,20.5,3.5527136788005e-15,20.5,1.73303106282951e-16,"feb_mean_daily_sw"
2010,20.75,20.75,0,20.75,0,"feb_mean_daily_sw"
2011,23.2714285714286,23.2714285714286,2.8421709430404e-14,23.2714285714286,1.22131348074173e-15,"feb_mean_daily_sw"
2012,18.2103448275862,18.2103448275862,-3.5527136788005e-15,18.2103448275862,1.95093157896638e-16,"feb_mean_daily_sw"
2013,23.8214285714286,23.8214285714286,2.8421709430404e-14,23.8214285714286,1.19311523845774e-15,"feb_mean_daily_sw"
2014,18.2892857142857,18.2892857142857,-1.77635683940025e-14,18.2892857142857,9.71255448217282e-16,"feb_mean_daily_sw"
2015,71.1,71.1,0,71.1,0,"feb_mean_daily_sw"
1933,20.4483870967742,20.4483870967742,1.4210854715202e-14,20.4483870967742,6.94962133098694e-16,"mar_mean_daily_sw"
1934,38.3354838709677,38.3354838709677,-4.2632564145606e-14,38.3354838709677,1.11209145785408e-15,"mar_mean_daily_sw"
1935,27.6032258064516,27.6032258064516,-1.06581410364015e-14,27.6032258064516,3.86119401809567e-16,"mar_mean_daily_sw"
1936,17.4096774193548,17.4096774193548,-3.90798504668055e-14,17.4096774193548,2.24471996381503e-15,"mar_mean_daily_sw"
1937,14.0451612903226,14.0451612903226,1.77635683940025e-14,14.0451612903226,1.26474648648157e-15,"mar_mean_daily_sw"
1938,26.5838709677419,26.5838709677419,-3.19744231092045e-14,26.5838709677419,1.20277528987421e-15,"mar_mean_daily_sw"
1939,20.9032258064516,20.9032258064516,-7.105427357601e-15,20.9032258064516,3.39920135934616e-16,"mar_mean_daily_sw"
1940,33.2935483870968,33.2935483870968,2.8421709430404e-14,33.2935483870968,8.53670179578068e-16,"mar_mean_daily_sw"
1941,34.7354838709677,34.7354838709677,-4.9737991503207e-14,34.7354838709677,1.4319072591005e-15,"mar_mean_daily_sw"
1942,20.3741935483871,20.3741935483871,0,20.3741935483871,0,"mar_mean_daily_sw"
1943,15.7870967741935,15.7870967741935,-4.61852778244065e-14,15.7870967741935,2.9255079945987e-15,"mar_mean_daily_sw"
1944,14.2645161290323,14.2645161290323,4.44089209850063e-14,14.2645161290323,3.11324412151785e-15,"mar_mean_daily_sw"
1945,19.0612903225806,19.0612903225806,-4.9737991503207e-14,19.0612903225806,2.60937169842515e-15,"mar_mean_daily_sw"
1946,21.8032258064516,21.8032258064516,-1.06581410364015e-14,21.8032258064516,4.88833218121685e-16,"mar_mean_daily_sw"
1947,29.6451612903226,29.6451612903226,1.77635683940025e-14,29.6451612903226,5.99206333203566e-16,"mar_mean_daily_sw"
1948,17.3741935483871,17.3741935483871,3.5527136788005e-15,17.3741935483871,2.04482220651347e-16,"mar_mean_daily_sw"
1949,18.4290322580645,18.4290322580645,-1.77635683940025e-14,18.4290322580645,9.638904607283e-16,"mar_mean_daily_sw"
1950,20.441935483871,20.441935483871,3.19744231092045e-14,20.441935483871,1.56415830264374e-15,"mar_mean_daily_sw"
1951,28.2290322580645,28.2290322580645,-1.4210854715202e-14,28.2290322580645,5.03412748453048e-16,"mar_mean_daily_sw"
1952,19.2258064516129,19.2258064516129,0,19.2258064516129,0,"mar_mean_daily_sw"
1953,20.7516129032258,20.7516129032258,-3.5527136788005e-15,20.7516129032258,1.71201809486733e-16,"mar_mean_daily_sw"
1954,24.7677419354839,24.7677419354839,2.8421709430404e-14,24.7677419354839,1.14752929453311e-15,"mar_mean_daily_sw"
1955,18.1709677419355,18.1709677419355,1.77635683940025e-14,18.1709677419355,9.77579655980965e-16,"mar_mean_daily_sw"
1956,21.1387096774194,21.1387096774194,3.90798504668055e-14,21.1387096774194,1.84873396073702e-15,"mar_mean_daily_sw"
1957,19.1935483870968,19.1935483870968,2.1316282072803e-14,19.1935483870968,1.11059620883511e-15,"mar_mean_daily_sw"
1958,32.1903225806452,32.1903225806452,4.9737991503207e-14,32.1903225806452,1.54512249383647e-15,"mar_mean_daily_sw"
1959,19.7483870967742,19.7483870967742,3.5527136788005e-15,19.7483870967742,1.7989892852469e-16,"mar_mean_daily_sw"
1960,32.6806451612903,32.6806451612903,-2.1316282072803e-14,32.6806451612903,6.52260136469147e-16,"mar_mean_daily_sw"
