"year","Value.Q","Value.E","diff","mean","pdiff","stat"
2004,1.08,1.08,0,1.08,0,"aug_max_daily_sw"
2005,0.708,0.708,0,0.708,0,"aug_max_daily_sw"
2006,0.775,0.775,0,0.775,0,"aug_max_daily_sw"
2007,2.14,2.14,0,2.14,0,"aug_max_daily_sw"
2008,7.51,7.51,0,7.51,0,"aug_max_daily_sw"
2009,0.829,0.829,0,0.829,0,"aug_max_daily_sw"
2010,2.79,2.79,0,2.79,0,"aug_max_daily_sw"
2011,7.81,7.81,0,7.81,0,"aug_max_daily_sw"
2012,3.66,3.66,0,3.66,0,"aug_max_daily_sw"
2013,1.55,1.55,0,1.55,0,"aug_max_daily_sw"
2014,1.61,1.61,0,1.61,0,"aug_max_daily_sw"
1968,5.24,5.24,0,5.24,0,"sep_max_daily_sw"
1969,7.19,7.19,0,7.19,0,"sep_max_daily_sw"
1970,3.37,3.37,0,3.37,0,"sep_max_daily_sw"
1971,1.72,1.72,0,1.72,0,"sep_max_daily_sw"
1972,4.16,4.16,0,4.16,0,"sep_max_daily_sw"
1973,1.16,1.16,0,1.16,0,"sep_max_daily_sw"
1974,1.85,1.85,0,1.85,0,"sep_max_daily_sw"
1975,2.46,2.46,0,2.46,0,"sep_max_daily_sw"
1976,6.17,6.17,0,6.17,0,"sep_max_daily_sw"
1977,1.67,1.67,0,1.67,0,"sep_max_daily_sw"
1978,5.3,5.3,0,5.3,0,"sep_max_daily_sw"
1979,1.35,1.35,0,1.35,0,"sep_max_daily_sw"
1980,5.06,5.06,0,5.06,0,"sep_max_daily_sw"
1981,1.9,1.9,0,1.9,0,"sep_max_daily_sw"
1982,1.85,1.85,0,1.85,0,"sep_max_daily_sw"
1983,2.16,2.16,0,2.16,0,"sep_max_daily_sw"
1984,2.37,2.37,0,2.37,0,"sep_max_daily_sw"
1985,1.64,1.64,0,1.64,0,"sep_max_daily_sw"
1986,3.02,3.02,0,3.02,0,"sep_max_daily_sw"
1987,0.782,0.782,0,0.782,0,"sep_max_daily_sw"
1988,1.97,1.97,0,1.97,0,"sep_max_daily_sw"
1989,1.74,1.74,0,1.74,0,"sep_max_daily_sw"
1990,2.31,2.31,0,2.31,0,"sep_max_daily_sw"
1991,4.12,4.12,0,4.12,0,"sep_max_daily_sw"
1992,2.79,2.79,0,2.79,0,"sep_max_daily_sw"
1993,1.54,1.54,0,1.54,0,"sep_max_daily_sw"
1994,0.479,0.479,0,0.479,0,"sep_max_daily_sw"
1995,1.05,1.05,0,1.05,0,"sep_max_daily_sw"
1996,1.58,1.58,0,1.58,0,"sep_max_daily_sw"
1997,3.08,3.08,0,3.08,0,"sep_max_daily_sw"
1998,0.552,0.552,0,0.552,0,"sep_max_daily_sw"
1999,4.76,4.76,0,4.76,0,"sep_max_daily_sw"
2000,4.69,4.69,0,4.69,0,"sep_max_daily_sw"
2001,1.57,1.57,0,1.57,0,"sep_max_daily_sw"
2002,1.03,1.03,0,1.03,0,"sep_max_daily_sw"
2003,0.813,0.813,0,0.813,0,"sep_max_daily_sw"
2004,5.29,5.29,0,5.29,0,"sep_max_daily_sw"
2005,4.06,4.06,0,4.06,0,"sep_max_daily_sw"
2006,0.735,0.735,0,0.735,0,"sep_max_daily_sw"
2007,1.08,1.08,0,1.08,0,"sep_max_daily_sw"
2008,3.39,3.39,0,3.39,0,"sep_max_daily_sw"
2009,0.908,0.908,0,0.908,0,"sep_max_daily_sw"
2010,10.4,10.4,0,10.4,0,"sep_max_daily_sw"
2011,15.3,15.3,0,15.3,0,"sep_max_daily_sw"
2012,0.834,0.834,0,0.834,0,"sep_max_daily_sw"
2013,9.85,9.85,0,9.85,0,"sep_max_daily_sw"
2014,1.06,1.06,0,1.06,0,"sep_max_daily_sw"
1968,11.2,11.2,0,11.2,0,"oct_max_daily_sw"
1969,7.05,7.05,0,7.05,0,"oct_max_daily_sw"
1970,2.15,2.15,0,2.15,0,"oct_max_daily_sw"
1971,5.52,5.52,0,5.52,0,"oct_max_daily_sw"
1972,3.88,3.88,0,3.88,0,"oct_max_daily_sw"
1973,4.13,4.13,0,4.13,0,"oct_max_daily_sw"
1974,1.79,1.79,0,1.79,0,"oct_max_daily_sw"
1975,9.97,9.97,0,9.97,0,"oct_max_daily_sw"
1976,1.63,1.63,0,1.63,0,"oct_max_daily_sw"
1977,4.93,4.93,0,4.93,0,"oct_max_daily_sw"
1978,10.6,10.6,0,10.6,0,"oct_max_daily_sw"
1979,3.04,3.04,0,3.04,0,"oct_max_daily_sw"
1980,3.73,3.73,0,3.73,0,"oct_max_daily_sw"
1981,6.16,6.16,0,6.16,0,"oct_max_daily_sw"
1982,6.52,6.52,0,6.52,0,"oct_max_daily_sw"
1983,3.81,3.81,0,3.81,0,"oct_max_daily_sw"
1984,4.57,4.57,0,4.57,0,"oct_max_daily_sw"
1985,8.46,8.46,0,8.46,0,"oct_max_daily_sw"
1986,4.88,4.88,0,4.88,0,"oct_max_daily_sw"
1987,0.544,0.544,0,0.544,0,"oct_max_daily_sw"
1988,12.2,12.2,0,12.2,0,"oct_max_daily_sw"
1989,5.92,5.92,0,5.92,0,"oct_max_daily_sw"
1990,30.5,30.5,0,30.5,0,"oct_max_daily_sw"
1991,1.97,1.97,0,1.97,0,"oct_max_daily_sw"
1992,5.37,5.37,0,5.37,0,"oct_max_daily_sw"
1993,2.76,2.76,0,2.76,0,"oct_max_daily_sw"
1994,2.95,2.95,0,2.95,0,"oct_max_daily_sw"
1995,9.69,9.69,0,9.69,0,"oct_max_daily_sw"
1996,6.6,6.6,0,6.6,0,"oct_max_daily_sw"
1997,15.3,15.3,0,15.3,0,"oct_max_daily_sw"
1998,1.11,1.11,0,1.11,0,"oct_max_daily_sw"
1999,5.93,5.93,0,5.93,0,"oct_max_daily_sw"
2000,9.22,9.22,0,9.22,0,"oct_max_daily_sw"
2001,2.4,2.4,0,2.4,0,"oct_max_daily_sw"
2002,1.12,1.12,0,1.12,0,"oct_max_daily_sw"
2003,69,69,0,69,0,"oct_max_daily_sw"
2004,2.22,2.22,0,2.22,0,"oct_max_daily_sw"
2005,16.2,16.2,0,16.2,0,"oct_max_daily_sw"
2006,3.28,3.28,0,3.28,0,"oct_max_daily_sw"
2007,12.2,12.2,0,12.2,0,"oct_max_daily_sw"
2008,5.74,5.74,0,5.74,0,"oct_max_daily_sw"
2009,17.8,17.8,0,17.8,0,"oct_max_daily_sw"
2010,4,4,0,4,0,"oct_max_daily_sw"
2011,8.28,8.28,0,8.28,0,"oct_max_daily_sw"
2012,22.2,22.2,0,22.2,0,"oct_max_daily_sw"
2013,8.43,8.43,0,8.43,0,"oct_max_daily_sw"
2014,8.19,8.19,0,8.19,0,"oct_max_daily_sw"
1968,6.94,6.94,0,6.94,0,"nov_max_daily_sw"
1969,6.09,6.09,0,6.09,0,"nov_max_daily_sw"
1970,3.91,3.91,0,3.91,0,"nov_max_daily_sw"
1971,3.14,3.14,0,3.14,0,"nov_max_daily_sw"
1972,2.16,2.16,0,2.16,0,"nov_max_daily_sw"
1973,2.15,2.15,0,2.15,0,"nov_max_daily_sw"
1974,1.7,1.7,0,1.7,0,"nov_max_daily_sw"
1975,40.5,40.5,0,40.5,0,"nov_max_daily_sw"
1976,4.7,4.7,0,4.7,0,"nov_max_daily_sw"
1977,17.6,17.6,0,17.6,0,"nov_max_daily_sw"
1978,31.1,31.1,0,31.1,0,"nov_max_daily_sw"
1979,1.26,1.26,0,1.26,0,"nov_max_daily_sw"
1980,9.06,9.06,0,9.06,0,"nov_max_daily_sw"
1981,9.85,9.85,0,9.85,0,"nov_max_daily_sw"
1982,2.89,2.89,0,2.89,0,"nov_max_daily_sw"
1983,12.8,12.8,0,12.8,0,"nov_max_daily_sw"
1984,2.2,2.2,0,2.2,0,"nov_max_daily_sw"
1985,10.8,10.8,0,10.8,0,"nov_max_daily_sw"
1986,9.8,9.8,0,9.8,0,"nov_max_daily_sw"
1987,0.756,0.756,0,0.756,0,"nov_max_daily_sw"
1988,20.7,20.7,0,20.7,0,"nov_max_daily_sw"
1989,53.9,53.9,0,53.9,0,"nov_max_daily_sw"
1990,101,101,0,101,0,"nov_max_daily_sw"
1991,11.7,11.7,0,11.7,0,"nov_max_daily_sw"
1992,4.26,4.26,0,4.26,0,"nov_max_daily_sw"
1993,2.31,2.31,0,2.31,0,"nov_max_daily_sw"
1994,1.5,1.5,0,1.5,0,"nov_max_daily_sw"
1995,104,104,0,104,0,"nov_max_daily_sw"
1996,12.9,12.9,0,12.9,0,"nov_max_daily_sw"
1997,12.1,12.1,0,12.1,0,"nov_max_daily_sw"
1998,8.79,8.79,0,8.79,0,"nov_max_daily_sw"
1999,53.9,53.9,0,53.9,0,"nov_max_daily_sw"
2000,5.86,5.86,0,5.86,0,"nov_max_daily_sw"
2001,17,17,0,17,0,"nov_max_daily_sw"
2002,7.37,7.37,0,7.37,0,"nov_max_daily_sw"
2003,4.8,4.8,0,4.8,0,"nov_max_daily_sw"
2004,14.2,14.2,0,14.2,0,"nov_max_daily_sw"
2005,8.12,8.12,0,8.12,0,"nov_max_daily_sw"
2006,83.7,83.7,0,83.7,0,"nov_max_daily_sw"
2007,6.05,6.05,0,6.05,0,"nov_max_daily_sw"
2008,14.6,14.6,0,14.6,0,"nov_max_daily_sw"
2009,17.2,17.2,0,17.2,0,"nov_max_daily_sw"
2010,11,11,0,11,0,"nov_max_daily_sw"
2011,2.67,2.67,0,2.67,0,"nov_max_daily_sw"
2012,26.4,26.4,0,26.4,0,"nov_max_daily_sw"
2013,2.15,2.15,0,2.15,0,"nov_max_daily_sw"
2014,40.9,40.9,0,40.9,0,"nov_max_daily_sw"
1968,3.88,3.88,0,3.88,0,"dec_max_daily_sw"
1969,1.67,1.67,0,1.67,0,"dec_max_daily_sw"
1970,1.2,1.2,0,1.2,0,"dec_max_daily_sw"
1971,1.22,1.22,0,1.22,0,"dec_max_daily_sw"
1972,0.906,0.906,0,0.906,0,"dec_max_daily_sw"
1973,1.95,1.95,0,1.95,0,"dec_max_daily_sw"
1974,1.35,1.35,0,1.35,0,"dec_max_daily_sw"
1975,23,23,0,23,0,"dec_max_daily_sw"
1976,1.76,1.76,0,1.76,0,"dec_max_daily_sw"
1977,6.94,6.94,0,6.94,0,"dec_max_daily_sw"
1978,1.39,1.39,0,1.39,0,"dec_max_daily_sw"
1979,39.5,39.5,0,39.5,0,"dec_max_daily_sw"
1980,92.6,92.6,0,92.6,0,"dec_max_daily_sw"
1981,1.85,1.85,0,1.85,0,"dec_max_daily_sw"
1982,1.83,1.83,0,1.83,0,"dec_max_daily_sw"
1983,1.85,1.85,0,1.85,0,"dec_max_daily_sw"
1984,1.3,1.3,0,1.3,0,"dec_max_daily_sw"
1985,1,1,0,1,0,"dec_max_daily_sw"
1986,3.9,3.9,0,3.9,0,"dec_max_daily_sw"
1987,0.97,0.97,0,0.97,0,"dec_max_daily_sw"
1988,6.01,6.01,0,6.01,0,"dec_max_daily_sw"
1989,38.6,38.6,0,38.6,0,"dec_max_daily_sw"
1990,17.1,17.1,0,17.1,0,"dec_max_daily_sw"
1991,5.31,5.31,0,5.31,0,"dec_max_daily_sw"
1992,2,2,0,2,0,"dec_max_daily_sw"
1993,2.7,2.7,0,2.7,0,"dec_max_daily_sw"
1994,10.4,10.4,0,10.4,0,"dec_max_daily_sw"
1995,38.1,38.1,0,38.1,0,"dec_max_daily_sw"
1996,2.3,2.3,0,2.3,0,"dec_max_daily_sw"
1997,2.97,2.97,0,2.97,0,"dec_max_daily_sw"
1998,7.36,7.36,0,7.36,0,"dec_max_daily_sw"
1999,6.48,6.48,0,6.48,0,"dec_max_daily_sw"
2000,1.06,1.06,0,1.06,0,"dec_max_daily_sw"
2001,2.2,2.2,0,2.2,0,"dec_max_daily_sw"
2002,2.31,2.31,0,2.31,0,"dec_max_daily_sw"
2003,2.4,2.4,0,2.4,0,"dec_max_daily_sw"
2004,48.8,48.8,0,48.8,0,"dec_max_daily_sw"
2005,16.5,16.5,0,16.5,0,"dec_max_daily_sw"
2006,2.7,2.7,0,2.7,0,"dec_max_daily_sw"
2007,39.1,39.1,0,39.1,0,"dec_max_daily_sw"
2008,4.1,4.1,0,4.1,0,"dec_max_daily_sw"
2009,5.7,5.7,0,5.7,0,"dec_max_daily_sw"
2010,2.7,2.7,0,2.7,0,"dec_max_daily_sw"
2011,2.39,2.39,0,2.39,0,"dec_max_daily_sw"
2012,1.63,1.63,0,1.63,0,"dec_max_daily_sw"
2013,1.68,1.68,0,1.68,0,"dec_max_daily_sw"
2014,26,26,0,26,0,"dec_max_daily_sw"
1968,10.6325806451613,10.6325806451613,1.06581410364015e-14,10.6325806451613,1.0024039687159e-15,"jan_mean_daily_sw"
1969,1.41132258064516,1.41132258064516,-1.55431223447522e-15,1.41132258064516,1.10131606748947e-15,"jan_mean_daily_sw"
1970,0.511548387096774,0.511548387096774,-1.11022302462516e-16,0.511548387096774,2.17031868857232e-16,"jan_mean_daily_sw"
1971,1.0698064516129,1.0698064516129,-3.10862446895044e-15,1.0698064516129,2.90578212934096e-15,"jan_mean_daily_sw"
1972,0.322290322580645,0.322290322580645,-1.66533453693773e-16,0.322290322580645,5.16718753328694e-16,"jan_mean_daily_sw"
1973,0.612774193548387,0.612774193548387,0,0.612774193548387,0,"jan_mean_daily_sw"
1974,1.68903225806452,1.68903225806452,3.99680288865056e-15,1.68903225806452,2.36632714950663e-15,"jan_mean_daily_sw"
1975,0.695193548387097,0.695193548387097,3.33066907387547e-16,0.695193548387097,4.79099537330702e-16,"jan_mean_daily_sw"
1976,4.6341935483871,4.6341935483871,3.5527136788005e-15,4.6341935483871,7.66630405421241e-16,"jan_mean_daily_sw"
1977,1.71709677419355,1.71709677419355,1.55431223447522e-15,1.71709677419355,9.05197807039861e-16,"jan_mean_daily_sw"
1978,1.50903225806452,1.50903225806452,3.5527136788005e-15,1.50903225806452,2.35429935961555e-15,"jan_mean_daily_sw"
1979,0.820225806451613,0.820225806451613,2.22044604925031e-16,0.820225806451613,2.7071155671829e-16,"jan_mean_daily_sw"
1980,1.622,1.622,0,1.622,0,"jan_mean_daily_sw"
1981,6.89161290322581,6.8916129032258,6.21724893790088e-15,6.89161290322581,9.0214714976094e-16,"jan_mean_daily_sw"
1982,1.08122580645161,1.08122580645161,-2.88657986402541e-15,1.08122580645161,2.66972897502201e-15,"jan_mean_daily_sw"
1983,2.58967741935484,2.58967741935484,1.33226762955019e-15,2.58967741935484,5.14453120528847e-16,"jan_mean_daily_sw"
1984,10.6970967741935,10.6970967741935,-4.79616346638068e-14,10.6970967741935,4.48361229932153e-15,"jan_mean_daily_sw"
1985,0.857193548387097,0.857193548387097,2.22044604925031e-16,0.857193548387097,2.59036719703307e-16,"jan_mean_daily_sw"
1986,1.70935483870968,1.70935483870968,2.88657986402541e-15,1.70935483870968,1.68869552339663e-15,"jan_mean_daily_sw"
1987,2.015,2.015,4.44089209850063e-16,2.015,2.20391667419386e-16,"jan_mean_daily_sw"
1988,0.463548387096774,0.463548387096774,-1.11022302462516e-16,0.463548387096774,2.39505314985246e-16,"jan_mean_daily_sw"
1989,1.73806451612903,1.73806451612903,-2.66453525910038e-15,1.73806451612903,1.53304738366948e-15,"jan_mean_daily_sw"
1990,1.65483870967742,1.65483870967742,1.11022302462516e-15,1.65483870967742,6.7089500513411e-16,"jan_mean_daily_sw"
1991,2.46032258064516,2.46032258064516,-8.88178419700125e-16,2.46032258064516,3.61000799930561e-16,"jan_mean_daily_sw"
1992,2.07032258064516,2.07032258064516,-1.77635683940025e-15,2.07032258064516,8.58009691826235e-16,"jan_mean_daily_sw"
1993,0.795161290322581,0.795161290322581,2.22044604925031e-16,0.795161290322581,2.79244736416875e-16,"jan_mean_daily_sw"
1994,1.73161290322581,1.73161290322581,3.33066907387547e-15,1.73161290322581,1.92344898081482e-15,"jan_mean_daily_sw"
1995,1.42129032258065,1.42129032258065,4.88498130835069e-15,1.42129032258065,3.43700455194896e-15,"jan_mean_daily_sw"
1996,4.05387096774194,4.05387096774194,4.44089209850063e-15,4.05387096774194,1.09546952378069e-15,"jan_mean_daily_sw"
1997,1.07435483870968,1.07435483870968,2.22044604925031e-15,1.07435483870968,2.06677158164719e-15,"jan_mean_daily_sw"
1998,1.97258064516129,1.97258064516129,-6.66133814775094e-16,1.97258064516129,3.37696619101029e-16,"jan_mean_daily_sw"
1999,2.19225806451613,2.19225806451613,1.33226762955019e-15,2.19225806451613,6.07714780989638e-16,"jan_mean_daily_sw"
2000,1.94225806451613,1.94225806451613,8.88178419700125e-16,1.94225806451613,4.57291662692308e-16,"jan_mean_daily_sw"
2001,1.09032258064516,1.09032258064516,-1.33226762955019e-15,1.09032258064516,1.22190226378863e-15,"jan_mean_daily_sw"
2002,5.55,5.55,0,5.55,0,"jan_mean_daily_sw"
2003,1.98403225806452,1.98403225806452,3.77475828372553e-15,1.98403225806452,1.90256900732447e-15,"jan_mean_daily_sw"
2004,1.44451612903226,1.44451612903226,1.55431223447522e-15,1.44451612903226,1.07600891622894e-15,"jan_mean_daily_sw"
2005,8.65322580645161,8.65322580645161,0,8.65322580645161,0,"jan_mean_daily_sw"
2006,3.94322580645161,3.94322580645161,-2.66453525910038e-15,3.94322580645161,6.75724746663217e-16,"jan_mean_daily_sw"
2007,2.46935483870968,2.46935483870968,2.66453525910038e-15,2.46935483870968,1.07904105855143e-15,"jan_mean_daily_sw"
2008,1.27870967741935,1.27870967741936,-5.32907051820075e-15,1.27870967741935,4.16753748900665e-15,"jan_mean_daily_sw"
2009,0.990967741935484,0.990967741935484,2.22044604925031e-16,0.990967741935484,2.24068448980338e-16,"jan_mean_daily_sw"
2010,2.44838709677419,2.44838709677419,-4.44089209850063e-15,2.44838709677419,1.81380309688431e-15,"jan_mean_daily_sw"
2011,2.33548387096774,2.33548387096774,-1.77635683940025e-15,2.33548387096774,7.60594779301213e-16,"jan_mean_daily_sw"
2012,1.79806451612903,1.79806451612903,-2.22044604925031e-15,1.79806451612903,1.23490899760961e-15,"jan_mean_daily_sw"
2013,1.05290322580645,1.05290322580645,-2.22044604925031e-15,1.05290322580645,2.10887951981494e-15,"jan_mean_daily_sw"
2014,1.31516129032258,1.31516129032258,-4.44089209850063e-16,1.31516129032258,3.37669009206572e-16,"jan_mean_daily_sw"
1968,6.49344827586207,6.49344827586207,0,6.49344827586207,0,"feb_mean_daily_sw"
1969,1.65182142857143,1.65182142857143,1.33226762955019e-15,1.65182142857143,8.06544585574479e-16,"feb_mean_daily_sw"
1970,0.554357142857143,0.554357142857143,1.11022302462516e-16,0.554357142857143,2.00272160092155e-16,"feb_mean_daily_sw"
1971,2.90035714285714,2.90035714285714,-2.22044604925031e-15,2.90035714285714,7.65576768612348e-16,"feb_mean_daily_sw"
1972,0.873275862068966,0.873275862068965,5.55111512312578e-16,0.873275862068966,6.35665700180247e-16,"feb_mean_daily_sw"
1973,0.618785714285714,0.618785714285714,-1.11022302462516e-16,0.618785714285714,1.79419627666538e-16,"feb_mean_daily_sw"
1974,1.66392857142857,1.66392857142857,-1.77635683940025e-15,1.66392857142857,1.06756796529742e-15,"feb_mean_daily_sw"
1975,0.752642857142857,0.752642857142857,-3.33066907387547e-16,0.752642857142857,4.42529819059092e-16,"feb_mean_daily_sw"
1976,3.31103448275862,3.31103448275862,-4.44089209850063e-16,3.31103448275862,1.34124006307559e-16,"feb_mean_daily_sw"
1977,2.69392857142857,2.69392857142857,-1.33226762955019e-15,2.69392857142857,4.94544526413963e-16,"feb_mean_daily_sw"
1978,1.3625,1.3625,0,1.3625,0,"feb_mean_daily_sw"
1979,0.82475,0.82475,2.22044604925031e-16,0.82475,2.69226559472605e-16,"feb_mean_daily_sw"
1980,1.71103448275862,1.71103448275862,-8.88178419700125e-16,1.71103448275862,5.19088556455132e-16,"feb_mean_daily_sw"
1981,3.94071428571429,3.94071428571429,3.10862446895044e-15,3.94071428571429,7.88847971094909e-16,"feb_mean_daily_sw"
1982,1.54142857142857,1.54142857142857,-1.33226762955019e-15,1.54142857142857,8.64307081265182e-16,"feb_mean_daily_sw"
1983,2.21892857142857,2.21892857142857,-1.77635683940025e-15,2.21892857142857,8.00547102900483e-16,"feb_mean_daily_sw"
1984,2.32689655172414,2.32689655172414,2.22044604925031e-15,2.32689655172414,9.54252155131284e-16,"feb_mean_daily_sw"
1985,1.2075,1.2075,2.22044604925031e-16,1.2075,1.83887871573525e-16,"feb_mean_daily_sw"
1986,3.51057142857143,3.51057142857143,1.77635683940025e-15,3.51057142857143,5.06002192390403e-16,"feb_mean_daily_sw"
1987,1.55107142857143,1.55107142857143,1.33226762955019e-15,1.55107142857143,8.58933769914926e-16,"feb_mean_daily_sw"
1988,0.82148275862069,0.82148275862069,3.33066907387547e-16,0.82148275862069,4.05446010755944e-16,"feb_mean_daily_sw"
1989,1.5525,1.5525,-2.22044604925031e-16,1.5525,1.43023900112742e-16,"feb_mean_daily_sw"
1990,1.13571428571429,1.13571428571429,4.21884749357559e-15,1.13571428571429,3.71470848490932e-15,"feb_mean_daily_sw"
1991,11.96,11.96,1.77635683940025e-15,11.96,1.48524819347847e-16,"feb_mean_daily_sw"
1992,4.54344827586207,4.54344827586207,0,4.54344827586207,0,"feb_mean_daily_sw"
1993,0.866428571428571,0.866428571428571,-4.44089209850063e-16,0.866428571428571,5.12551437584574e-16,"feb_mean_daily_sw"
1994,1.08892857142857,1.08892857142857,-1.55431223447522e-15,1.08892857142857,1.42737758495593e-15,"feb_mean_daily_sw"
1995,4.83,4.83,1.77635683940025e-15,4.83,3.6777574314705e-16,"feb_mean_daily_sw"
1996,4.03724137931034,4.03724137931035,-5.32907051820075e-15,4.03724137931034,1.31997817755229e-15,"feb_mean_daily_sw"
1997,2.19214285714286,2.19214285714286,2.66453525910038e-15,2.19214285714286,1.21549343849479e-15,"feb_mean_daily_sw"
1998,1.34678571428571,1.34678571428571,-4.21884749357559e-15,1.34678571428571,3.13253062371034e-15,"feb_mean_daily_sw"
1999,1.90392857142857,1.90392857142857,-1.11022302462516e-15,1.90392857142857,5.8312220389241e-16,"feb_mean_daily_sw"
2000,1.75344827586207,1.75344827586207,1.11022302462516e-15,1.75344827586207,6.33165540100876e-16,"feb_mean_daily_sw"
2001,0.810178571428571,0.810178571428571,-4.44089209850063e-16,0.810178571428571,5.48137442177728e-16,"feb_mean_daily_sw"
2002,2.7025,2.7025,-4.44089209850063e-16,2.7025,1.64325332044426e-16,"feb_mean_daily_sw"
2003,2.42714285714286,2.42714285714286,3.10862446895044e-15,2.42714285714286,1.28077523735451e-15,"feb_mean_daily_sw"
2004,1.17758620689655,1.17758620689655,-1.77635683940025e-15,1.17758620689655,1.50847286508367e-15,"feb_mean_daily_sw"
2005,5.49464285714286,5.49464285714286,2.66453525910038e-15,5.49464285714286,4.84933293823923e-16,"feb_mean_daily_sw"
2006,1.11714285714286,1.11714285714286,3.33066907387547e-15,1.11714285714286,2.98141732955604e-15,"feb_mean_daily_sw"
2007,2.735,2.735,0,2.735,0,"feb_mean_daily_sw"
2008,1.10965517241379,1.10965517241379,-3.10862446895044e-15,1.10965517241379,2.80143286512004e-15,"feb_mean_daily_sw"
2009,0.861071428571429,0.861071428571429,4.44089209850063e-16,0.861071428571429,5.15740268594017e-16,"feb_mean_daily_sw"
2010,1.79821428571429,1.79821428571429,3.99680288865056e-15,1.79821428571429,2.22265106022275e-15,"feb_mean_daily_sw"
2011,2.24,2.24,8.88178419700125e-16,2.24,3.96508223080413e-16,"feb_mean_daily_sw"
2012,2.08931034482759,2.08931034482759,3.5527136788005e-15,2.08931034482759,1.70042410769458e-15,"feb_mean_daily_sw"
2013,0.973607142857143,0.973607142857143,0,0.973607142857143,0,"feb_mean_daily_sw"
2014,1.43214285714286,1.43214285714286,2.66453525910038e-15,1.43214285714286,1.86052337293792e-15,"feb_mean_daily_sw"
1968,7.5958064516129,7.5958064516129,-4.44089209850063e-15,7.5958064516129,5.84650507722935e-16,"mar_mean_daily_sw"
1969,1.45232258064516,1.45232258064516,-1.11022302462516e-15,1.45232258064516,7.64446576415527e-16,"mar_mean_daily_sw"
1970,0.986064516129032,0.986064516129033,-5.55111512312578e-16,0.986064516129032,5.62956584718985e-16,"mar_mean_daily_sw"
1971,2.18032258064516,2.18032258064516,-1.77635683940025e-15,2.18032258064516,8.14722030202808e-16,"mar_mean_daily_sw"
1972,4.26741935483871,4.26741935483871,0,4.26741935483871,0,"mar_mean_daily_sw"
1973,0.919258064516129,0.919258064516129,0,0.919258064516129,0,"mar_mean_daily_sw"
1974,2.04067741935484,2.04067741935484,8.88178419700125e-16,2.04067741935484,4.35237049852261e-16,"mar_mean_daily_sw"
1975,1.01196774193548,1.01196774193548,-3.99680288865056e-15,1.01196774193548,3.94953586268107e-15,"mar_mean_daily_sw"
1976,1.93935483870968,1.93935483870968,2.66453525910038e-15,1.93935483870968,1.3739286931489e-15,"mar_mean_daily_sw"
1977,1.82967741935484,1.82967741935484,8.88178419700125e-16,1.82967741935484,4.85428967043439e-16,"mar_mean_daily_sw"
1978,3.14645161290323,3.14645161290323,3.99680288865056e-15,3.14645161290323,1.2702572231717e-15,"mar_mean_daily_sw"
1979,2.24116129032258,2.24116129032258,-8.88178419700125e-16,2.24116129032258,3.96302766577003e-16,"mar_mean_daily_sw"
1980,2.30806451612903,2.30806451612903,-2.22044604925031e-15,2.30806451612903,9.62038120569668e-16,"mar_mean_daily_sw"
1981,3.23064516129032,3.23064516129032,-2.66453525910038e-15,3.23064516129032,8.24768777155384e-16,"mar_mean_daily_sw"
1982,1.51064516129032,1.51064516129032,-2.44249065417534e-15,1.51064516129032,1.61685266451923e-15,"mar_mean_daily_sw"
1983,3.67322580645161,3.67322580645161,-2.66453525910038e-15,3.67322580645161,7.25393809011256e-16,"mar_mean_daily_sw"
1984,2.87,2.87,8.88178419700125e-16,2.87,3.09469832648127e-16,"mar_mean_daily_sw"
1985,0.833967741935484,0.833967741935484,-1.11022302462516e-16,0.833967741935484,1.33125415864232e-16,"mar_mean_daily_sw"
1986,7.62258064516129,7.62258064516129,-1.77635683940025e-15,7.62258064516129,2.33038772837104e-16,"mar_mean_daily_sw"
1987,4.13774193548387,4.13774193548387,-8.88178419700125e-16,4.13774193548387,2.14652927502174e-16,"mar_mean_daily_sw"
1988,1.28293548387097,1.28293548387097,1.77635683940025e-15,1.28293548387097,1.38460340502898e-15,"mar_mean_daily_sw"
1989,1.62290322580645,1.62290322580645,-1.77635683940025e-15,1.62290322580645,1.09455499943168e-15,"mar_mean_daily_sw"
1990,2.11838709677419,2.11838709677419,-3.99680288865056e-15,2.11838709677419,1.88671980429675e-15,"mar_mean_daily_sw"
1991,4.62161290322581,4.62161290322581,4.44089209850063e-15,4.62161290322581,9.60896594217348e-16,"mar_mean_daily_sw"
1992,8.0641935483871,8.0641935483871,3.5527136788005e-15,8.0641935483871,4.40554118335995e-16,"mar_mean_daily_sw"
1993,2.20990322580645,2.20990322580645,-1.77635683940025e-15,2.20990322580645,8.03816573801331e-16,"mar_mean_daily_sw"
1994,4.19258064516129,4.19258064516129,0,4.19258064516129,0,"mar_mean_daily_sw"
1995,3.68935483870968,3.68935483870968,2.22044604925031e-15,3.68935483870968,6.01852124917021e-16,"mar_mean_daily_sw"
1996,5.85612903225806,5.85612903225806,-3.5527136788005e-15,5.85612903225806,6.06665881033467e-16,"mar_mean_daily_sw"
1997,4.91,4.91,8.88178419700125e-16,4.91,1.80891735173142e-16,"mar_mean_daily_sw"
1998,2.32661290322581,2.32661290322581,3.99680288865056e-15,2.32661290322581,1.7178632866297e-15,"mar_mean_daily_sw"
1999,2.05645161290323,2.05645161290323,3.99680288865056e-15,2.05645161290323,1.94354336546145e-15,"mar_mean_daily_sw"
